0.7557317403796331,2016-01-01
0.6432138870081398,2016-01-04
0.6349485415393713,2016-01-05
0.6401601906568,2016-01-06
0.7237617371572161,2016-01-07
0.6375375441477089,2016-01-08
0.6802478023377843,2016-01-11
0.6382444321538329,2016-01-12
0.6829481002259379,2016-01-13
0.7024283320262057,2016-01-14
0.7074790023854332,2016-01-15
0.7502705622977336,2016-01-18
0.6477414356971019,2016-01-19
0.6909008756185742,2016-01-20
0.6097040994492774,2016-01-21
0.6317219858169888,2016-01-22
0.6574500705128024,2016-01-25
0.6301683607947647,2016-01-26
0.6838594057433417,2016-01-27
0.7409042096368607,2016-01-28
0.5816038010092344,2016-01-29
0.6815037996998633,2016-02-01
0.6678950204322273,2016-02-02
0.6767877893676545,2016-02-03
0.6390638021059776,2016-02-05
0.6229849572346776,2016-02-08
0.7246019584580092,2016-02-09
0.6473127130209776,2016-02-10
0.7176860518382192,2016-02-11
0.5961161090816831,2016-02-12
0.6777483829384146,2016-02-15
0.5920300311002773,2016-02-16
0.6096637809732116,2016-02-17
0.6171120658857285,2016-02-18
0.5098177897923725,2016-02-19
0.5415106685169867,2016-02-22
0.5600638385342032,2016-02-23
0.5198444292854646,2016-02-24
0.5574631714839112,2016-02-25
0.5612610738310833,2016-02-26
0.5934514660118456,2016-02-29
0.5610401336928685,2016-03-01
0.5873272705909244,2016-03-02
0.6147792800241805,2016-03-03
0.5629410437988539,2016-03-04
0.5694360873549081,2016-03-07
0.5922514434037949,2016-03-08
0.3832688222611358,2016-03-09
0.4848671407891899,2016-03-10
0.5811547832918883,2016-03-11
0.47984227240451255,2016-03-14
0.5105337832290673,2016-03-15
0.49309225634610077,2016-03-16
0.5997756174007022,2016-03-17
0.606078459624957,2016-03-18
0.6559729596090845,2016-03-21
0.6702224581528047,2016-03-22
0.666845054088972,2016-03-23
0.6631641751482105,2016-03-24
0.6853504001236824,2016-03-25
0.6671701169753621,2016-03-28
0.670924791341996,2016-03-29
0.6669318514532288,2016-03-30
0.673093729235396,2016-03-31
0.6825946906925338,2016-04-01
0.6651412864928601,2016-04-04
0.7432231422303244,2016-04-05
0.7482299085681643,2016-04-06
0.6935218609367367,2016-04-07
0.6512827897437096,2016-04-08
