y,ds
0.704153432230711,2016-12-21
0.6976081814885522,2016-12-22
0.7065237147178205,2016-12-23
0.7651430599155365,2016-12-24
0.7257807485657262,2016-12-25
0.7557309693763735,2016-12-26
0.75589171316721,2016-12-27
0.759985286101325,2016-12-28
0.7823488875864215,2016-12-29
0.7199963767699465,2016-12-30
0.7697906698568033,2016-12-31
0.7139500348270317,2017-01-01
0.739431725758205,2017-01-02
0.7230618485731081,2017-01-03
0.7330238789567838,2017-01-04
0.7800140071687337,2017-01-05
0.7754914614368185,2017-01-06
0.7554517675939565,2017-01-07
0.7027855296632999,2017-01-08
0.7106014625715313,2017-01-09
0.7695804363331779,2017-01-10
0.7777029115537877,2017-01-11
0.7163261638565981,2017-01-12
0.7651371796944764,2017-01-13
0.7696633258322519,2017-01-14
0.7357614202238638,2017-01-15
0.7152509863589225,2017-01-16
0.7350087130711733,2017-01-17
0.7720890841896326,2017-01-18
0.7044355197309772,2017-01-19
0.7509577548870472,2017-01-20
0.7461983096291864,2017-01-21
0.7195965300698426,2017-01-22
0.7561106371138312,2017-01-23
0.7622937602085481,2017-01-24
0.6866603515821159,2017-01-25
0.7086820283787528,2017-01-26
0.7709139912463036,2017-01-27
0.7828832883042153,2017-01-28
0.7482368708125996,2017-01-29
0.6916635141312855,2017-01-30
0.7869416692470932,2017-01-31
0.7516967298950652,2017-02-01
0.7415756848747055,2017-02-02
0.7772368499496205,2017-02-03
0.749290616433984,2017-02-04
0.7557453979748668,2017-02-05
0.7260033434514225,2017-02-06
0.7722427421903915,2017-02-07
0.7647381288757417,2017-03-03
0.7616257109475509,2017-03-04
0.7698015301495283,2017-03-05
0.7686416552575872,2017-03-06
0.8122902284059,2017-03-07
0.7890515103231578,2017-03-08
0.7742875029460289,2017-03-09
0.7702865959913198,2017-03-10
0.7770194061311212,2017-03-11
0.7385050871280819,2017-03-12
0.7642836094015997,2017-03-13
0.7628106094867924,2017-03-14
0.7803763120466066,2017-03-15
0.7544446431032393,2017-03-16
0.7732124061203286,2017-03-17
0.7737005525194508,2017-03-18
0.7870473222679867,2017-03-19
0.7915156449675156,2017-03-20
0.7810796770101894,2017-03-21
0.7733931227486986,2017-03-22
0.771158466170287,2017-03-23
0.784956916179399,2017-03-24
0.7648529277847499,2017-03-25
0.7774608860324836,2017-03-26
0.7843425545110431,2017-03-27
0.8014050223561426,2017-03-28
0.7647496028053619,2017-03-29
0.7749822061929591,2017-03-30
0.7725964530013806,2017-03-31
0.7502490888630341,2017-04-01
0.7784471528155761,2017-04-02
0.8112692339201831,2017-04-03
0.7743391881690057,2017-04-04
0.7840535254465939,2017-04-05
0.7933739597930242,2017-04-06
0.7352921232431392,2017-04-07
0.7827953020618409,2017-04-08
0.7822224043714234,2017-04-09
0.7722985353503073,2017-04-10
0.773434761744513,2017-04-11
0.7522635295442799,2017-04-12
0.7540032322076713,2017-04-13
0.7581290163304648,2017-04-14
0.7778768808519256,2017-04-15
0.7922071263154967,2017-04-16
0.7772432467713011,2017-04-17
0.7681245409913208,2017-04-18
0.7827658863658149,2017-04-19
0.7786767983261778,2017-04-20
0.74721290262957,2017-04-21
0.61039775950531,2017-04-22
0.6927510100744808,2017-04-23
0.7831606606886029,2017-04-24
0.7637325254782457,2017-04-25
0.7961086221846508,2017-04-26
0.7997616272351035,2017-04-27
0.7432349099493627,2017-04-28
0.7467849535827529,2017-04-29
0.7564357282801881,2017-04-30
0.7734654351623886,2017-05-01
0.7515257433992736,2017-05-02
0.713506395634614,2017-05-03
0.7615686824290308,2017-05-04
0.737395310014185,2017-05-05
0.7344536352503038,2017-05-06
0.7742351454891665,2017-05-07
0.7562665726558291,2017-05-08
0.7474021780611371,2017-05-09
0.7609201131340774,2017-05-10
0.6946363332978754,2017-05-11
0.7214480732727431,2017-05-12
0.7450796484180046,2017-05-13
0.7599007176963025,2017-05-14
0.7673334242660043,2017-05-15
0.768382101342953,2017-05-16
0.7388241749042176,2017-05-17
0.7233853635219039,2017-05-18
0.7632398481351543,2017-05-19
0.7276762131387695,2017-05-20
0.7921523574646201,2017-05-21
0.779587261494611,2017-05-22
0.764085177206649,2017-05-23
0.7748784015318997,2017-05-24
0.7976243434378913,2017-05-25
0.7711156677718307,2017-05-26
0.7664500065621547,2017-05-27
0.7735150747534414,2017-05-28
0.770017964843887,2017-05-29
0.80078088693181,2017-05-30
0.759101127301483,2017-05-31
0.7545459341523415,2017-06-01
0.7578613012022747,2017-06-02
0.7594699518728906,2017-06-03
0.7751486450895767,2017-06-04
0.7670090552560422,2017-06-05
0.7770133902677728,2017-06-06
0.7837688399513966,2017-06-07
0.7752446322532437,2017-06-08
0.7548648474104128,2017-06-09
0.7537902321498466,2017-06-10
0.7610311695050485,2017-06-11
0.7053929798975762,2017-06-12
0.7707194415704903,2017-06-13
0.7262922642562274,2017-06-14
0.753216727104214,2017-06-15
0.7588589721178017,2017-06-16
0.7890142305059052,2017-06-17
0.81262412584659,2017-06-18
0.7896244124984036,2017-06-19
0.7807662996798542,2017-06-20
0.7852078601199175,2017-06-21
0.7674970506321526,2017-06-22
0.765280890688787,2017-06-23
0.7621137941088567,2017-06-24
0.7633247337847122,2017-06-25
0.7518311531345367,2017-06-26
0.755610771072066,2017-06-27
0.7613349012826804,2017-06-28
0.7680644357749428,2017-06-29
0.7695583621406974,2017-06-30
0.7544957148878094,2017-07-01
0.7705577373585876,2017-07-02
0.752090296643692,2017-07-03
0.8184592852974836,2017-07-04
0.7577925681866662,2017-07-05
0.8134574935748953,2017-07-06
0.7824490675319332,2017-07-07
0.778580143436204,2017-07-08
0.777923899802208,2017-07-09
0.7611042723118688,2017-07-10
0.7504415639649707,2017-07-11
0.7771020044389443,2017-07-12
0.7599059525669039,2017-07-13
0.75626618199562,2017-07-14
0.7689407521522892,2017-07-15
0.78105548883346,2017-07-16
0.7812243615926301,2017-07-17
0.766494509236112,2017-07-18
0.7858524478574236,2017-07-19
0.7611028683722147,2017-07-20
0.772992063124402,2017-07-21
0.7492324503531362,2017-07-22
0.7767372443374138,2017-07-23
0.7793770472703313,2017-07-24
0.7573429967750083,2017-07-25
0.7606784196787721,2017-07-26
0.7752578948668821,2017-07-27
0.7755765515677048,2017-07-28
0.7737700269939639,2017-07-29
0.7594192445077728,2017-07-30
0.756907242196342,2017-07-31
0.7712098668145995,2017-08-01
0.7713802696169023,2017-08-02
0.7785803078811576,2017-08-03
0.7476237625875719,2017-08-04
0.7925272127969522,2017-08-05
0.7669221318409286,2017-08-06
0.7610295132052296,2017-08-07
0.7450126905112424,2017-08-08
0.7729019925584139,2017-08-09
0.744675025322948,2017-08-10
0.7647560641516739,2017-08-11
0.7654128326901002,2017-08-12
0.7753937669561182,2017-08-13
0.7600543139185324,2017-08-14
0.764115072065996,2017-08-15
0.7885486125258034,2017-08-16
0.7737001555754451,2017-08-17
0.7421901353369097,2017-08-18
0.8015531595169217,2017-08-19
0.7664292873716004,2017-08-20
0.7738705110368742,2017-08-21
0.7571184419466772,2017-08-22
0.7910687583179703,2017-08-23
0.7691558575806089,2017-08-24
0.771548592621029,2017-08-25
0.7901248112818348,2017-08-26
0.7821869555463764,2017-08-27
0.7509453429477272,2017-08-28
0.762560708462134,2017-08-29
0.7668466052213327,2017-08-30
0.7525066100586657,2017-08-31
0.7736831618598052,2017-09-01
0.7735824257765161,2017-09-02
0.7921139755821193,2017-09-03
0.7569527019135145,2017-09-04
0.766751894453011,2017-09-05
0.7648141717048867,2017-09-06
0.7643840217154146,2017-09-07
0.7997289696012291,2017-09-08
0.7848786734311067,2017-09-09
0.7789759771207242,2017-09-10
0.8113600249418607,2017-09-11
0.7648940585211124,2017-09-12
0.7723058472093798,2017-09-13
0.7694814686501036,2017-09-14
0.773182820658506,2017-09-15
0.8031006305627232,2017-09-16
0.7601291026810706,2017-09-17
0.7651305051691526,2017-09-18
0.7762248344676329,2017-09-19
0.7926376134305371,2017-09-20
0.7993680712880288,2017-09-21
0.7943506771315442,2017-09-22
0.7717255339288164,2017-09-23
0.7686326703908953,2017-09-24
0.7796687645275674,2017-09-25
0.775602176305107,2017-09-26
0.7725875255541814,2017-09-27
0.777551418314146,2017-09-28
0.7735219097179363,2017-09-29
0.7803548871727728,2017-09-30
0.7638324920829316,2017-10-01
0.7711643279184913,2017-10-02
0.7563076454832948,2017-10-03
0.7656945640569344,2017-10-04
0.7760402837098187,2017-10-05
0.7385236769036325,2017-10-06
0.7684198463305112,2017-10-07
0.7635198337466242,2017-10-08
0.7814421142349774,2017-10-09
0.7667404169743849,2017-10-10
0.7624430497230547,2017-10-11
0.729544648042189,2017-10-12
0.754244051994278,2017-10-13
0.7480453130090422,2017-10-14
0.7285214558686677,2017-10-15
0.7501681432962061,2017-10-16
0.7876663947434697,2017-10-17
0.7675650817196634,2017-10-18
0.7424682634319606,2017-10-19
0.7532720258320932,2017-10-20
0.7554937666849436,2017-10-21
0.7540228679371846,2017-10-22
0.7517797143552669,2017-10-23
0.7410873686387336,2017-10-24
0.743297338981288,2017-10-25
0.7259393735507453,2017-10-26
0.7686975201730952,2017-10-27
0.7413728834929084,2017-10-28
0.758872658227349,2017-10-29
0.7247817507926023,2017-10-30
0.7504567581751916,2017-10-31
0.7645852602141964,2017-11-01
0.755953196307662,2017-11-02
0.7627876945055019,2017-11-03
0.7529749409092727,2017-11-04
0.7730716748742917,2017-11-05
0.7458777529845441,2017-11-06
0.7648902503293442,2017-11-07
0.7359925223617223,2017-11-08
0.7260963323837106,2017-11-09
0.7578431976332888,2017-11-10
0.7425345778868435,2017-11-11
0.7584376041204127,2017-11-12
0.7458087524986468,2017-11-13
0.7521751529364477,2017-11-14
0.7436618776992744,2017-11-15
0.7330796420750464,2017-11-16
0.759394961290632,2017-11-17
0.7520734006908975,2017-11-18
0.7862967083647853,2017-11-19
0.7453296712678011,2017-11-20
0.7493606694995739,2017-11-21
0.7458775917472337,2017-11-22
0.7325922854798906,2017-11-23
0.7339273949380108,2017-11-24
0.7254735209439684,2017-11-25
0.767974648651013,2017-11-26
0.7413237867832785,2017-11-27
0.7505555394054387,2017-11-28
0.7389433471692791,2017-11-29
0.7238644200617733,2017-11-30
0.7399980662668427,2017-12-01
0.7779147597664902,2017-12-02
0.773475214223316,2017-12-03
0.7693731786357293,2017-12-04
0.7570320484519153,2017-12-05
0.7430050517409403,2017-12-06
0.7338976198052053,2017-12-07
0.7487433289993881,2017-12-08
0.7705804570742983,2017-12-09
0.7691134744463234,2017-12-10
0.7303103343889824,2017-12-11
0.7543941602491077,2017-12-12
0.6930704969135935,2017-12-13
0.7649984172893928,2017-12-14
0.6969248928490482,2017-12-15
0.644273945201608,2017-12-16
0.696942402599367,2017-12-17
0.7540508807321866,2017-12-18
0.7499154742898325,2017-12-19
0.7568200482185715,2017-12-20
0.7665472955823122,2017-12-21
0.7484537567470783,2017-12-22
0.7293326662681795,2017-12-23
0.7541410362653772,2017-12-24
0.7250030699947279,2017-12-25
0.7704528375090496,2017-12-26
0.7306822308391494,2017-12-27
0.7428403665364509,2017-12-28
0.7151481492894634,2017-12-29
0.7530222957367996,2017-12-30
0.7545548751884688,2017-12-31
0.7613719168434188,2018-01-01
0.7592616860847824,2018-01-02
0.7356469362973045,2018-01-03
0.656261235183086,2018-01-04
0.6705221998709546,2018-01-05
0.7049266908003302,2018-01-06
0.7319501431034756,2018-01-07
0.7479587348161758,2018-01-08
0.7256915245660823,2018-01-09
0.791917703419,2018-01-10
0.7179826815989657,2018-01-11
0.757411652107001,2018-01-12
0.7472309957059207,2018-01-13
0.7395631386621917,2018-01-14
0.7520111705436258,2018-01-15
0.7676569455945049,2018-01-16
0.7916892140146301,2018-01-17
0.6736363069141879,2018-01-18
0.7686670936643976,2018-01-19
0.727475701268674,2018-01-20
0.7432631509958466,2018-01-21
0.6626495375631843,2018-01-22
0.6878794350597084,2018-01-23
0.7419525969152868,2018-01-24
0.7277528533305049,2018-01-25
0.7553765406260069,2018-01-26
0.7612818283618303,2018-01-27
0.7704676584006981,2018-01-28
0.7498882834846092,2018-01-29
0.7704298909705609,2018-01-30
0.7583896407553473,2018-01-31
0.7350005678885543,2018-02-01
0.7618374008188488,2018-02-02
0.7461418820901901,2018-02-03
0.791002982663211,2018-02-04
0.7841697142687476,2018-02-05
0.7499465685722929,2018-02-06
0.7267859439454629,2018-02-07
0.8029033834834385,2018-02-08
0.7717328708691277,2018-02-09
0.7679343323236167,2018-02-10
0.8073050204687584,2018-02-11
0.8239762812515737,2018-02-12
0.7920647292954295,2018-02-13
0.7794919177571866,2018-02-14
0.8002929856176932,2018-02-15
0.7814618809826314,2018-02-16
0.8106801724839481,2018-02-17
0.8106328635891993,2018-02-18
0.8192534390696682,2018-02-19
0.8045085470155166,2018-02-20
0.796842166597692,2018-02-21
0.7802866346569886,2018-02-22
0.778439846757127,2018-02-23
0.7858508037215841,2018-02-24
0.8046382501434464,2018-02-25
0.7525417321685965,2018-02-26
0.7647170036738062,2018-02-27
0.7830118603288325,2018-02-28
0.8032466344542137,2018-03-01
0.734216609969942,2018-03-02
0.7876235507856119,2018-03-03
0.7760758626070714,2018-03-04
0.8029242403952742,2018-03-05
0.7928857496950397,2018-03-06
0.7867679946778313,2018-03-07
0.7472415304619063,2018-03-08
0.8007160512028375,2018-03-09
0.6461634860008542,2018-03-10
0.696960316116272,2018-03-11
0.7624953722637758,2018-03-12
0.6683126828954601,2018-03-13
0.7197959563282743,2018-03-14
0.789169669383012,2018-03-15
0.8138902071163323,2018-03-16
0.790901470294211,2018-03-17
0.7830023367534448,2018-03-18
0.7713259020706201,2018-03-19
0.7771457451828345,2018-03-20
0.8268478063258483,2018-03-21
0.8329355128835372,2018-03-22
0.7993951149323184,2018-03-23
0.7761907604148145,2018-03-24
0.8087879347388403,2018-03-25
0.8034540292718744,2018-03-26
0.8064014437148215,2018-03-27
0.8144603462911535,2018-03-28
0.8044041587573931,2018-03-29
0.7946196093571206,2018-03-30
0.8075325874562818,2018-03-31
0.8370038772248822,2018-04-01
0.8073760339047732,2018-04-02
0.8246785482557072,2018-04-03
0.8032712101980147,2018-04-04
0.8169955710655136,2018-04-05
0.8151053915403899,2018-04-06
0.7852107446915175,2018-04-07
0.826420562509589,2018-04-08
0.822383623067307,2018-04-09
0.8085377400930643,2018-04-10
0.8079085964406603,2018-04-11
0.8061789001683775,2018-04-12
0.8053627537026424,2018-04-13
0.7829823820547763,2018-04-14
0.7892711671220166,2018-04-15
0.7612235827524948,2018-04-16
0.8095178200174838,2018-04-17
0.8010973517279898,2018-04-18
0.8041100219030569,2018-04-19
0.7960949717456959,2018-04-20
0.7672916242625164,2018-04-21
0.800284052723671,2018-04-22
0.8096749809156333,2018-04-23
0.8150027701269306,2018-04-24
0.8120994627855502,2018-04-25
0.7932146486025916,2018-04-26
0.8050512098858974,2018-04-27
0.7455319844767879,2018-04-28
0.8015888680993162,2018-04-29
0.8195687056294648,2018-04-30
0.8003361243115819,2018-05-01
0.7943665006139198,2018-05-02
0.7700879698629077,2018-05-03
0.793470170364375,2018-05-04
0.7893176828826742,2018-05-05
0.7915037425777567,2018-05-06
0.8307887280270899,2018-05-07
0.8316729622625272,2018-05-08
0.7986122179226891,2018-05-09
0.8059513582256952,2018-05-10
0.7911977507126532,2018-05-11
0.7958006804717783,2018-05-12
0.8250836394118702,2018-05-13
0.7870990031604307,2018-05-14
0.7820481984803044,2018-05-15
0.7427889293860198,2018-05-16
0.7463508837292377,2018-05-17
0.7750415650613625,2018-05-18
0.7585965363929019,2018-05-19
0.7723959783023618,2018-05-20
0.7950269946269759,2018-05-21
0.7542439337017127,2018-05-22
0.7304067392867705,2018-05-23
0.7503819810085154,2018-05-24
0.7351297951416798,2018-05-25
0.7526959023140418,2018-05-26
0.7869973538976034,2018-05-27
0.7745758902779656,2018-05-28
0.7489837777226338,2018-05-29
0.7313522764421672,2018-05-30
0.7585253604328128,2018-05-31
0.789295754085003,2018-06-01
0.747966907243748,2018-06-02
0.782222943024359,2018-06-03
0.7641684156026736,2018-06-04
0.7531561150689075,2018-06-05
0.7475188572767445,2018-06-06
0.7502290227155484,2018-06-07
0.7338935650072741,2018-06-08
0.7449756564688551,2018-06-09
0.7548578425996174,2018-06-10
0.7540016548015289,2018-06-11
0.7333280846254097,2018-06-12
0.737881432243602,2018-06-13
0.7168366915858657,2018-06-14
0.7511853565488448,2018-06-15
0.7282236010375265,2018-06-16
0.7960904599244468,2018-06-17
0.7316151958603563,2018-06-18
0.7732579915350635,2018-06-19
0.7777498006491731,2018-06-20
0.7478529751858493,2018-06-21
0.7572717423047154,2018-06-22
0.766344008712674,2018-06-23
0.7666323769949759,2018-06-24
