0.9282106326674217,2016-01-01
0.9695111841025312,2016-01-02
0.9495338040717948,2016-01-03
0.8891918373048159,2016-01-04
0.8773791813382894,2016-01-05
0.9136967292729219,2016-01-06
0.9270141929502528,2016-01-07
0.8890478136853023,2016-01-08
0.9812972857417653,2016-01-09
0.9367904939045533,2016-01-10
0.9116961091420941,2016-01-11
0.9112881261956899,2016-01-12
0.8986032022467566,2016-01-13
0.9061078376617341,2016-01-14
0.9492149689561378,2016-01-15
0.9704940904131043,2016-01-16
0.9579841455208687,2016-01-17
0.9480562042202451,2016-01-18
0.9028158309291648,2016-01-19
0.9183745583023122,2016-01-20
0.8959621735219107,2016-01-21
0.8947121194691752,2016-01-22
0.9535227082430816,2016-01-23
0.9391311544659184,2016-01-24
0.9238934616243828,2016-01-25
0.938679410035923,2016-01-26
0.9410454965310913,2016-01-27
0.9267574782316571,2016-01-28
0.9247148734132833,2016-01-29
0.7456927867961818,2016-01-30
0.7301900884877859,2016-01-31
0.9304383051295857,2016-02-01
0.9200845489523355,2016-02-02
0.9006984845924809,2016-02-03
0.8976543081132747,2016-02-05
0.9785516655686073,2016-02-06
0.9668512726083958,2016-02-07
0.896653755387735,2016-02-08
0.917740093813826,2016-02-09
0.9382748852715146,2016-02-10
0.9466048700543437,2016-02-11
0.9051448620436587,2016-02-12
0.9719913772286435,2016-02-13
0.7758610636715343,2016-02-14
0.919070870348283,2016-02-15
0.9274423406211393,2016-02-16
0.9523164067938654,2016-02-17
0.9393551545669886,2016-02-18
0.9112562901496057,2016-02-19
0.9304775468396709,2016-02-20
0.969666650883171,2016-02-21
0.9457179470150187,2016-02-22
0.9144691791191467,2016-02-23
0.939905571202017,2016-02-24
0.8893510880267819,2016-02-25
0.9469919719145371,2016-02-26
0.9372115733465595,2016-02-27
0.9286385182217753,2016-02-28
0.8886652783018277,2016-02-29
0.8988901880455554,2016-03-01
0.9528992595153528,2016-03-02
0.9296433848014287,2016-03-03
0.9304678595987524,2016-03-04
0.9661539718498855,2016-03-05
0.963077229722276,2016-03-06
0.9234057651464608,2016-03-07
0.8934380848573577,2016-03-08
0.8806611364442343,2016-03-09
0.8970269474373015,2016-03-10
0.9507777897750529,2016-03-11
0.979955425072968,2016-03-12
0.9242374056537898,2016-03-13
0.887837125199998,2016-03-14
0.8320977918325393,2016-03-15
0.8471000355403198,2016-03-16
0.8256399665669371,2016-03-17
0.84522468882116,2016-03-18
0.8901680805852439,2016-03-19
0.8481077792258706,2016-03-20
0.8846628608756275,2016-03-21
0.9270464508773333,2016-03-22
0.9144564448159009,2016-03-23
0.9298130651853955,2016-03-24
0.9256496840810748,2016-03-25
0.954659519968816,2016-03-26
0.9647129411958992,2016-03-27
0.9372615387141893,2016-03-28
0.8988587649723669,2016-03-29
0.8886215828883082,2016-03-30
0.917986687661264,2016-03-31
0.8681465773510649,2016-04-01
0.9535952327315901,2016-04-02
0.9440521710695884,2016-04-03
0.9077216659510673,2016-04-04
0.9087448797204719,2016-04-05
0.8928707261169754,2016-04-06
0.9076140534997669,2016-04-07
0.9128999343485208,2016-04-08
0.9590381665176799,2016-04-09
0.955212217556986,2016-04-10
0.9113754028074542,2016-04-11
0.9309737854589276,2016-04-12
0.9217361227046358,2016-04-13
0.9390158640716529,2016-04-14
0.9108511723436051,2016-04-15
0.9408662997082192,2016-04-16
0.942219181344168,2016-04-17
0.9233538937908216,2016-04-18
0.9391991550373676,2016-04-19
0.8662068060985147,2016-04-20
0.9141018712789618,2016-04-21
0.921482703522895,2016-04-22
0.9306030801094892,2016-04-23
0.9362561213383808,2016-04-24
0.8809155263265613,2016-04-25
0.8759085561238065,2016-04-26
0.9056110896063573,2016-04-27
0.9409828990115583,2016-04-28
0.91847731776111,2016-04-29
0.964794509237509,2016-04-30
0.9476375819326842,2016-05-01
0.9230410994955308,2016-05-02
0.9031390536219165,2016-05-03
0.9253603373193927,2016-05-04
0.9098161964281141,2016-05-05
0.9224550206747134,2016-05-06
0.9469624359872367,2016-05-07
0.957932986307164,2016-05-08
0.9209065627244946,2016-05-09
0.934230363847729,2016-05-10
0.9376252686631528,2016-05-11
0.9262156440422791,2016-05-12
0.8933068717700662,2016-05-13
0.9414437190392329,2016-05-14
0.9393225241076973,2016-05-15
0.9552670442494622,2016-05-16
0.9191427100012457,2016-05-17
0.9365162900267655,2016-05-18
0.927692092410542,2016-05-19
0.9050869083531478,2016-05-20
0.9308159298992177,2016-05-21
0.9154445285316003,2016-05-22
0.8907256240576886,2016-05-23
0.8703237020904704,2016-05-24
0.8914699641140748,2016-05-25
0.8772106468683978,2016-05-26
0.920663162418326,2016-05-27
0.9342411477139435,2016-05-28
0.9399902668543966,2016-05-29
0.943423890857878,2016-05-30
0.9032567616042557,2016-05-31
0.9373373951901546,2016-06-01
0.9477047876791932,2016-06-02
0.9084300583071271,2016-06-03
0.9513412093143606,2016-06-04
0.9407351951404008,2016-06-05
0.9306654671765678,2016-06-06
0.9404014038375905,2016-06-07
0.9005287509860265,2016-06-08
0.9455177258371172,2016-06-09
0.9334123038956605,2016-06-10
0.9722003816821031,2016-06-11
0.9281524273964268,2016-06-12
0.9227569491161814,2016-06-13
0.9066270035885559,2016-06-14
0.9111901722490473,2016-06-15
0.9239392826608877,2016-06-16
0.9336202103779907,2016-06-17
0.9165708351279656,2016-06-18
0.9115749276479457,2016-06-19
0.9414448313839079,2016-06-20
0.9266653443835265,2016-06-21
0.9197332640606273,2016-06-22
0.9247485399770818,2016-06-23
0.894697291944308,2016-06-24
0.9819855073342877,2016-06-25
0.9233303826338888,2016-06-26
0.9301510183915194,2016-06-27
0.8987808214095147,2016-06-28
0.9182930110786601,2016-06-29
0.9103678205722026,2016-06-30
