y,ds
0.8095786989027209,2016-07-09
0.7769804918506732,2016-07-10
0.785068439776492,2016-07-11
0.7414917728661388,2016-07-12
0.729602678655478,2016-07-13
0.7241526192667835,2016-07-14
0.7585509225941833,2016-07-15
0.8186976150774178,2016-07-16
0.750823235968691,2016-07-17
0.747051775877038,2016-07-18
0.7419260063275424,2016-07-19
0.7901903334299796,2016-07-20
0.8069501133168875,2016-07-21
0.764745919968077,2016-07-22
0.798320466271771,2016-07-23
0.7524927314341657,2016-07-24
0.780382855313447,2016-07-25
0.7398145183814201,2016-07-26
0.6936996949560322,2016-07-27
0.7106423722259578,2016-07-28
0.766946850086035,2016-07-29
0.6911167204885055,2016-07-30
0.668844095742986,2016-07-31
0.7336705715778188,2016-08-01
0.8152274603194372,2016-08-02
0.7392259397828401,2016-08-03
0.7452641420553869,2016-08-04
0.7608055303563808,2016-08-05
0.7970621879389307,2016-08-06
0.7783483838055666,2016-08-07
0.7821128425980032,2016-08-08
0.7528538244353008,2016-08-09
0.7673221141433303,2016-08-10
0.7845735770851294,2016-08-11
0.7944989809670885,2016-08-12
0.8379636022300225,2016-08-13
0.7438377983897434,2016-08-14
0.7864440830571143,2016-08-15
0.7746593856133975,2016-08-16
0.7606507766976435,2016-08-17
0.7995432286170884,2016-08-18
0.8010242998570016,2016-08-19
0.8280574396923986,2016-08-20
0.7534807042439319,2016-08-21
0.8387520572631165,2016-08-22
0.8033529534792582,2016-08-23
0.8147016957585607,2016-08-24
0.7615113799568543,2016-08-25
0.8070517754444476,2016-08-26
0.8203373933236664,2016-08-27
0.7959292833548407,2016-08-28
0.7825469997857962,2016-08-29
0.8209721542617203,2016-08-30
0.8101653489606788,2016-08-31
0.783003730079778,2016-09-01
0.7793375827613431,2016-09-02
0.8142274766633637,2016-09-03
0.7762217021385506,2016-09-04
0.7682973508153038,2016-09-05
0.8090249110415796,2016-09-06
0.8057207291591814,2016-09-07
0.7985481111529955,2016-09-08
0.8185339604843128,2016-09-09
0.8544606547203022,2016-09-10
0.7969366490022013,2016-09-11
0.7401364979506353,2016-09-12
0.7988762598225718,2016-09-13
0.7351469279826015,2016-09-14
0.8220511676159948,2016-09-15
0.8228438431591079,2016-09-17
0.8024447400817594,2016-09-18
0.7842343302393119,2016-09-19
0.7964709532728356,2016-09-20
0.7706573218612821,2016-09-21
0.7514194531772156,2016-09-22
0.7757372091222242,2016-09-23
0.859966133474319,2016-09-24
0.7802184973989543,2016-09-25
0.7935179961015081,2016-09-26
0.7546887449180023,2016-09-27
0.7836083930771742,2016-09-28
0.7777736505455783,2016-09-29
0.7821934126137181,2016-09-30
0.8301911687471868,2016-10-01
0.7772729861711767,2016-10-02
0.790685374635714,2016-10-03
0.7547979527121955,2016-10-04
0.7912031623871781,2016-10-05
0.7612528492460755,2016-10-06
0.7801221045287164,2016-10-07
0.8413084271517838,2016-10-08
0.7781066438028311,2016-10-09
0.7895538511077141,2016-10-10
0.8026676143635184,2016-10-11
0.7348887701498025,2016-10-12
0.748631263989662,2016-10-13
0.8063806813529488,2016-10-14
0.8316639958903167,2016-10-15
0.7559751853395543,2016-10-16
0.7707907142181165,2016-10-17
0.7543816583968226,2016-10-18
0.8184098094401167,2016-10-19
0.7833102969899148,2016-10-20
0.8172172115042668,2016-10-21
0.8182387741639551,2016-10-22
0.7601562307799958,2016-10-23
0.7585993250070677,2016-10-24
0.7772143920144837,2016-10-25
0.7911042591568593,2016-10-26
0.7342332880101927,2016-10-27
0.7252099510146313,2016-10-28
0.8479669749153833,2016-10-29
0.7571952252759544,2016-10-30
0.7564651280357004,2016-10-31
0.7906176079770357,2016-11-01
0.8218498764505688,2016-11-02
0.7814896939426705,2016-11-03
0.7720339623023993,2016-11-04
0.8288381726649473,2016-11-05
0.7341204720730027,2016-11-06
0.7382489804815546,2016-11-07
0.79566931124467,2016-11-08
0.7601600756990089,2016-11-09
0.7737609704490245,2016-11-10
0.7967067283523541,2016-11-11
0.8460151071825514,2016-11-12
0.7796275234609803,2016-11-13
0.7569062724505737,2016-11-14
0.7501936719378671,2016-11-15
0.8131081209235665,2016-11-16
0.7312189959575649,2016-11-17
0.8294622874883785,2016-11-18
0.8184251672584184,2016-11-19
0.7678653664875944,2016-11-20
0.7575576714372374,2016-11-21
0.7069012446193261,2016-11-22
0.771154597834633,2016-11-23
0.7541773682545931,2016-11-24
0.8132568728800563,2016-11-25
0.8758977318755169,2016-11-26
0.781483459790156,2016-11-27
0.7433561985649337,2016-11-28
0.7452020179202816,2016-11-29
0.7033409886619492,2016-11-30
0.7733568018799415,2016-12-01
0.8389766978256372,2016-12-02
0.8567995659644905,2016-12-03
0.7935470482583598,2016-12-04
0.7808930951045419,2016-12-05
0.7558477265126583,2016-12-06
0.7829490546594264,2016-12-07
0.7553327404276261,2016-12-08
0.803941679999371,2016-12-09
0.8416395047846063,2016-12-10
0.779278873258537,2016-12-11
0.7734760811368343,2016-12-12
0.8017661311533872,2016-12-13
0.8677066788056199,2016-12-14
0.725209416480281,2016-12-15
0.7288620354527897,2016-12-16
0.7878662328001889,2016-12-17
0.8148782511555551,2016-12-18
0.7896008954885124,2016-12-19
0.7520971419352285,2016-12-20
0.7662961438861324,2016-12-21
0.7870554684844363,2016-12-22
0.7844293019784266,2016-12-23
0.8510295672960567,2016-12-24
0.7413731232302714,2016-12-25
0.8052273573320574,2016-12-26
0.7870820895636397,2016-12-27
0.8537263563238802,2016-12-28
0.8296447206584399,2016-12-29
0.792001990306453,2016-12-30
0.8759509277645269,2016-12-31
0.7854684638661609,2017-01-01
0.7969995665102683,2017-01-02
0.7869069372483675,2017-01-03
0.7791465458699585,2017-01-04
0.8126286018605674,2017-01-05
0.8578560119387263,2017-01-06
0.8501612824300353,2017-01-07
0.7749630675763957,2017-01-08
0.769476087132277,2017-01-09
0.8533314635680518,2017-01-10
0.8708421319995491,2017-01-11
0.7929036782016406,2017-01-12
0.8380934609671457,2017-01-13
0.8706983185418019,2017-01-14
0.8082688345997003,2017-01-15
0.8152969316547054,2017-01-16
0.8258035804430496,2017-01-17
0.8343324063009295,2017-01-18
0.7617903238610237,2017-01-19
0.8197701269457062,2017-01-20
0.7971268086842006,2017-01-21
0.7730609320100852,2017-01-22
0.8085260338932673,2017-01-23
0.835634168168995,2017-01-24
0.7504049894025908,2017-01-25
0.790721403067831,2017-01-26
0.8040427104297609,2017-01-27
0.857609761291559,2017-01-28
0.807688473556878,2017-01-29
0.7635741938033145,2017-01-30
0.8286378029028784,2017-01-31
0.8458833640265716,2017-02-01
0.8278419385643088,2017-02-02
0.8156665149613596,2017-02-03
0.8158117073163685,2017-02-04
0.8184400712984199,2017-02-05
0.7945826910433379,2017-02-06
0.76342560726024,2017-02-07
0.8253638750474874,2017-03-03
0.8612327689741307,2017-03-04
0.8382714685641405,2017-03-05
0.8519751669672427,2017-03-06
0.8476263214094883,2017-03-07
0.8510128246692428,2017-03-08
0.8218264301433433,2017-03-09
0.8285832817339089,2017-03-10
0.8576481763632561,2017-03-11
0.8219327636169331,2017-03-12
0.8588355291226976,2017-03-13
0.7772070546303006,2017-03-14
0.8173868423485539,2017-03-15
0.8235716761148949,2017-03-16
0.8336737439367663,2017-03-17
0.8479712907180367,2017-03-18
0.8529890236054742,2017-03-19
0.8121357406860674,2017-03-20
0.8342239981612376,2017-03-21
0.8655704772596291,2017-03-22
0.8541885793030671,2017-03-23
0.85892148394305,2017-03-24
0.8530263244594865,2017-03-25
0.8285567342941021,2017-03-26
0.8426565656819462,2017-03-27
0.868057387777562,2017-03-28
0.8464734776030134,2017-03-29
0.7949976223763993,2017-03-30
0.8089615950576255,2017-03-31
0.8278338607808828,2017-04-01
0.8012808877995884,2017-04-02
0.832334639611954,2017-04-03
0.8290204966995143,2017-04-04
0.8250071058939014,2017-04-05
0.8670214694655461,2017-04-06
0.7950207534008423,2017-04-07
0.8588739317810716,2017-04-08
0.8221826016904719,2017-04-09
0.8572562560931466,2017-04-10
0.8299910525716023,2017-04-11
0.781673957936295,2017-04-12
0.8170812028938134,2017-04-13
0.8105108899353693,2017-04-14
0.8476065600201559,2017-04-15
0.8275536714060892,2017-04-16
0.8129900743139258,2017-04-17
0.8569676903031294,2017-04-18
0.8344915558944133,2017-04-19
0.8337902645956018,2017-04-20
0.8329763666240677,2017-04-21
0.661893280690219,2017-04-22
0.6767602176456212,2017-04-23
0.8827739774037027,2017-04-24
0.8552894029620915,2017-04-25
0.8498124166205823,2017-04-26
0.8139503631715039,2017-04-27
0.8349027202163246,2017-04-28
0.8322768191151031,2017-04-29
0.8347607225917084,2017-04-30
0.8430676848527033,2017-05-01
0.7962144466809449,2017-05-02
0.7700993627240758,2017-05-03
0.739394224579477,2017-05-04
0.7140467205777623,2017-05-05
0.7722030500891767,2017-05-06
0.7428870672605136,2017-05-07
0.7948645629643234,2017-05-08
0.7744960057843999,2017-05-09
0.8168875215194418,2017-05-10
0.7770070363348952,2017-05-11
0.7973523067715715,2017-05-12
0.7823639984172291,2017-05-13
0.7567266090762337,2017-05-14
0.868871150265984,2017-05-15
0.790923623889244,2017-05-16
0.7725132955581075,2017-05-17
0.7545434079719946,2017-05-18
0.8053173443227614,2017-05-19
0.7950756848566293,2017-05-20
0.7758752364931221,2017-05-21
0.8188026427986699,2017-05-22
0.8077646220649114,2017-05-23
0.8182786291266964,2017-05-24
0.7963183507750851,2017-05-25
0.8059225422667154,2017-05-26
0.8184922286719054,2017-05-27
0.7960341691802781,2017-05-28
0.8183686011719838,2017-05-29
0.7769128458348394,2017-05-30
0.8047087612690531,2017-05-31
0.821279294117194,2017-06-01
0.8177931034811344,2017-06-02
0.856399812672691,2017-06-03
0.8504759676104137,2017-06-04
0.8449774420709101,2017-06-05
0.8289016713014374,2017-06-06
0.8300530083380221,2017-06-07
0.8238954414489611,2017-06-08
0.8200113986167709,2017-06-09
0.8402962836860912,2017-06-10
0.7889404150336282,2017-06-11
0.7656990140388956,2017-06-12
0.8425267593382372,2017-06-13
0.7767925455527417,2017-06-14
0.8175990239336423,2017-06-15
0.7911188172472209,2017-06-16
0.8078503561871557,2017-06-17
0.8073983901294204,2017-06-18
0.8660134937794846,2017-06-19
0.8203196107424561,2017-06-20
0.8382919750540255,2017-06-21
0.8032900476761877,2017-06-22
0.8317235302902231,2017-06-23
0.8379350788939081,2017-06-24
0.8205715045447575,2017-06-25
0.8122733797326043,2017-06-26
0.8327045546158923,2017-06-27
0.7944370857641367,2017-06-28
0.7683995752063999,2017-06-29
0.8050453068428248,2017-06-30
0.826014835756986,2017-07-01
0.7761681942213583,2017-07-02
0.7926345845373505,2017-07-03
0.8896899297948472,2017-07-04
0.8113600383203846,2017-07-05
0.7923355436574911,2017-07-06
0.7922892708516441,2017-07-07
0.8216482048625408,2017-07-08
0.8175521018351594,2017-07-09
0.8100644949710277,2017-07-10
0.7878210999189309,2017-07-11
0.7902342913027092,2017-07-12
0.8159669743448876,2017-07-13
0.8373285831470774,2017-07-14
0.8258252127497452,2017-07-15
0.7644219401143407,2017-07-16
0.8414851895137644,2017-07-17
0.8500038343269507,2017-07-18
0.8162080274101541,2017-07-19
0.7665552404677265,2017-07-20
0.7748078209655115,2017-07-21
0.7936755189791136,2017-07-22
0.7941405224028941,2017-07-23
0.8144985064410578,2017-07-24
0.8146229984124868,2017-07-25
0.8204188023315528,2017-07-26
0.7933990188809453,2017-07-27
0.8131494911677168,2017-07-28
0.7793709302186764,2017-07-29
0.8168342691544834,2017-07-30
0.8008110244903632,2017-07-31
0.8199113949348711,2017-08-01
0.8001711468855521,2017-08-02
0.7663345743766738,2017-08-03
0.8131096286013932,2017-08-04
0.8059460125003314,2017-08-05
0.751244861528714,2017-08-06
0.805091935272989,2017-08-07
0.8126370450243537,2017-08-08
0.8144854473549761,2017-08-09
0.7985648333662543,2017-08-10
0.7928761646457643,2017-08-11
0.7421284839433807,2017-08-12
0.7670363886376722,2017-08-13
0.7964586109911842,2017-08-14
0.7886850275828783,2017-08-15
0.8206521709856608,2017-08-16
0.7848456179851648,2017-08-17
0.8140545721921758,2017-08-18
0.8330341226943878,2017-08-19
0.8046472688765126,2017-08-20
0.8462644989463022,2017-08-21
0.8541905723991221,2017-08-22
0.8178593013918573,2017-08-23
0.8354633340287593,2017-08-24
0.7833161667819422,2017-08-25
0.813073330662573,2017-08-26
0.7827133975547775,2017-08-27
0.8231508848144687,2017-08-28
0.8156114401544832,2017-08-29
0.8296526994792707,2017-08-30
0.8338256611291397,2017-08-31
0.8077398713704941,2017-09-01
0.8316665769747119,2017-09-02
0.8170922220163714,2017-09-03
0.7809498663407205,2017-09-04
0.850320732072263,2017-09-05
0.8355704892391947,2017-09-06
0.839737884016908,2017-09-07
0.8289333473007385,2017-09-08
0.8359162949131294,2017-09-09
0.8422826386015249,2017-09-10
0.8402170880310262,2017-09-11
0.7789302144657375,2017-09-12
0.8245033086775545,2017-09-13
0.7926045628297318,2017-09-14
0.8079913897136898,2017-09-15
0.8515669759025022,2017-09-16
0.833005816098433,2017-09-17
0.8473719183714259,2017-09-18
0.8294806079290942,2017-09-19
0.8231718594393468,2017-09-20
0.8595506225294676,2017-09-21
0.8545143800047419,2017-09-22
0.8268042967210404,2017-09-23
0.8088405053300955,2017-09-24
0.8352782985144862,2017-09-25
0.8109539827744291,2017-09-26
0.8063727736284346,2017-09-27
0.8220098332726905,2017-09-28
0.8104378800999631,2017-09-29
0.8264627214328473,2017-09-30
0.7388275888320173,2017-10-01
0.7974155592470894,2017-10-02
0.7885566079454707,2017-10-03
0.7908770081354497,2017-10-04
0.7775905044737333,2017-10-05
0.7856504450524847,2017-10-06
0.7466456725650326,2017-10-07
0.7886730857456815,2017-10-08
0.8323468946330358,2017-10-09
0.8544169828504917,2017-10-10
0.8229551449609284,2017-10-11
0.7947306453729023,2017-10-12
0.830727995760316,2017-10-13
0.7551693135153118,2017-10-14
0.8199858904634828,2017-10-15
0.8193938064753693,2017-10-16
0.7866432575367666,2017-10-17
0.8063781148816972,2017-10-18
0.7943484331733517,2017-10-19
0.8421126326240642,2017-10-20
0.8334037189846077,2017-10-21
0.8188687601233547,2017-10-22
0.7935066920653996,2017-10-23
0.8185513141140877,2017-10-24
0.827117891544572,2017-10-25
0.807494969087293,2017-10-26
0.7996106047854243,2017-10-27
0.8100090468391834,2017-10-28
0.8286803047471033,2017-10-29
0.8047591837027365,2017-10-30
0.8038975204945447,2017-10-31
0.8186676824374106,2017-11-01
0.8231184824475776,2017-11-02
0.8043714884816843,2017-11-03
0.8134246161983428,2017-11-04
0.8158830359965151,2017-11-05
0.8154053726228937,2017-11-06
0.8374544185815086,2017-11-07
0.8261679962746884,2017-11-08
0.7758321201810097,2017-11-09
0.8174369662042504,2017-11-10
0.8359560898232223,2017-11-11
0.8201109463089168,2017-11-12
0.7970128574976383,2017-11-13
0.8472904785491562,2017-11-14
0.8454897104235902,2017-11-15
0.8194154398739473,2017-11-16
0.7804747488009268,2017-11-17
0.795265595340532,2017-11-18
0.8285427262861065,2017-11-19
0.8435101325649216,2017-11-20
0.844230605154526,2017-11-21
0.811671566000351,2017-11-22
0.8000732661719453,2017-11-23
0.8178140619512023,2017-11-24
0.7997378621100502,2017-11-25
0.7914312935380826,2017-11-26
0.7581363740805799,2017-11-27
0.813408769711079,2017-11-28
0.7902861410463721,2017-11-29
0.8200866102917885,2017-11-30
0.7567385633457615,2017-12-01
0.8124149244155515,2017-12-02
0.7949536424203903,2017-12-03
0.8070502778924558,2017-12-04
0.7883854125584546,2017-12-05
0.7758896618735139,2017-12-06
0.8031489892951599,2017-12-07
0.757186968957333,2017-12-08
0.7760866241022881,2017-12-09
0.7124067314867859,2017-12-10
0.7440649411066691,2017-12-11
0.7412652230860424,2017-12-12
0.7086992754930348,2017-12-13
0.7339785941607113,2017-12-14
0.7295526972684093,2017-12-15
0.6412056375816934,2017-12-16
0.6683360499138206,2017-12-17
0.7825857466685868,2017-12-18
0.7823035010131638,2017-12-19
0.7177569767955001,2017-12-20
0.7708063078926292,2017-12-21
0.696519420311626,2017-12-22
0.7580549030489413,2017-12-23
0.7850951675135753,2017-12-24
0.69866960687302,2017-12-25
0.7363773897159236,2017-12-26
0.6942352158192863,2017-12-27
0.7943526421062813,2017-12-28
0.7036354734162027,2017-12-29
0.7969512528848061,2017-12-30
0.8188618189554824,2017-12-31
0.6664105165152389,2018-01-01
0.754991450449064,2018-01-02
0.7363241495267289,2018-01-03
0.6588620211206759,2018-01-04
0.6961878201928207,2018-01-05
0.7762669491150703,2018-01-06
0.7642079332766385,2018-01-07
0.7118115766992462,2018-01-08
0.7452979518919273,2018-01-09
0.7277567539467814,2018-01-10
0.7119081126545309,2018-01-11
0.793861648730825,2018-01-12
0.7951761670544873,2018-01-13
0.7911586716198928,2018-01-14
0.8576925190949851,2018-01-15
0.770631744591992,2018-01-16
0.7295227876432728,2018-01-17
0.6204292590532355,2018-01-18
0.8067919176035424,2018-01-19
0.8241170706751669,2018-01-20
0.8015061196284265,2018-01-21
0.7923992379904486,2018-01-22
0.7817599913595236,2018-01-23
0.7988694371286766,2018-01-24
0.7875041748880361,2018-01-25
0.7913406801295059,2018-01-26
0.8267590225875575,2018-01-27
0.7968682140855684,2018-01-28
0.8098284939340374,2018-01-29
0.7832201369709514,2018-01-30
0.7663878034011834,2018-01-31
0.7994826810019829,2018-02-01
0.7782974840189214,2018-02-02
0.7448089187094913,2018-02-03
0.735635876370978,2018-02-04
0.7321543284913645,2018-02-05
0.8107429126937792,2018-02-06
0.805042147676925,2018-02-07
0.8472634977178117,2018-02-08
0.770857556058894,2018-02-09
0.8143842436569503,2018-02-10
0.7866668293441389,2018-02-11
0.8133867961213346,2018-02-12
0.8160281455326567,2018-02-13
0.8018285366051345,2018-02-14
0.8130827412723237,2018-02-15
0.8186274843049074,2018-02-16
0.8428283427417982,2018-02-17
0.8039109741959989,2018-02-18
0.8366624843608571,2018-02-19
0.8102505936071309,2018-02-20
0.7993100896417177,2018-02-21
0.7887773103749407,2018-02-22
0.7636169321733397,2018-02-23
0.7886025438680213,2018-02-24
0.7854354529358707,2018-02-25
0.768212102555918,2018-02-26
0.807779059034292,2018-02-27
0.7949086438215947,2018-02-28
0.8035181028266974,2018-03-01
0.7602822652252466,2018-03-02
0.8095480658410208,2018-03-03
0.7868749144096845,2018-03-04
0.8171234685250276,2018-03-05
0.8534795319464578,2018-03-06
0.8284603094892505,2018-03-07
0.7880386694761166,2018-03-08
0.826570408739502,2018-03-09
0.6821683994907082,2018-03-10
0.7203803835056926,2018-03-11
0.7719223588445283,2018-03-12
0.6495367838829262,2018-03-13
0.7446497502824599,2018-03-14
0.7893638482075348,2018-03-15
0.7524864165727171,2018-03-16
0.8231220101314054,2018-03-17
0.7971689688412323,2018-03-18
0.8007315215308044,2018-03-19
0.792357127509596,2018-03-20
0.8259389029345082,2018-03-21
0.7974903260572117,2018-03-22
0.7887281999102536,2018-03-23
0.8062368852162386,2018-03-24
0.8114209502470658,2018-03-25
0.8015747616048712,2018-03-26
0.8292854487868686,2018-03-27
0.814101355492201,2018-03-28
0.8137423022442233,2018-03-29
0.8118965977133146,2018-03-30
0.8451151259225334,2018-03-31
0.8432991283752785,2018-04-01
0.8405895375067152,2018-04-02
0.8140078976828526,2018-04-03
0.8253930644535701,2018-04-04
0.8398597901477198,2018-04-05
0.8262533510152202,2018-04-06
0.817236208906781,2018-04-07
0.8147150991594027,2018-04-08
0.8142442349515804,2018-04-09
0.8327571138162855,2018-04-10
0.8033808678625421,2018-04-11
0.8217349613993258,2018-04-12
0.8241033866948689,2018-04-13
0.7672372599747588,2018-04-14
0.797356247312918,2018-04-15
0.7467953121243812,2018-04-16
0.7938943454886326,2018-04-17
0.8022373356520656,2018-04-18
0.8416423668494117,2018-04-19
0.8077206048677439,2018-04-20
0.8446158196925996,2018-04-21
0.8479942746447069,2018-04-22
0.8071326766688134,2018-04-23
0.823131339868803,2018-04-24
0.8215719076714655,2018-04-25
0.8372644194621853,2018-04-26
0.8466444332042308,2018-04-27
0.8182330813325049,2018-04-28
0.7632683262309519,2018-04-29
0.8017213237783214,2018-04-30
0.8200361036321535,2018-05-01
0.7919709005759181,2018-05-02
0.7333336026361126,2018-05-03
0.7770056480724986,2018-05-04
0.8289247589196495,2018-05-05
0.8012256401174086,2018-05-06
0.8055203230885237,2018-05-07
0.8089254837640859,2018-05-08
0.7702062011602242,2018-05-09
0.8017761741868097,2018-05-10
0.775179450018174,2018-05-11
0.8273152013146412,2018-05-12
0.8142845565060438,2018-05-13
0.7933224953551541,2018-05-14
0.7829300093435493,2018-05-15
0.8172353576429012,2018-05-16
0.7580972506226094,2018-05-17
0.805076482286642,2018-05-18
0.7621349533077906,2018-05-19
0.8033383060642388,2018-05-20
0.7327684115592419,2018-05-21
0.7809752475146916,2018-05-22
0.7554799715243365,2018-05-23
0.7870461367151124,2018-05-24
0.7490829662544466,2018-05-25
0.7937197377572077,2018-05-26
0.801500995138417,2018-05-27
0.7649111696652949,2018-05-28
0.7752996692442642,2018-05-29
0.7556692851802149,2018-05-30
0.7317390676331096,2018-05-31
0.7975029297496631,2018-06-01
0.7881775782094222,2018-06-02
0.7706496201903382,2018-06-03
0.7795868699703687,2018-06-04
0.8019799164841867,2018-06-05
0.7878980393918953,2018-06-06
0.789801486175352,2018-06-07
0.7837893952812123,2018-06-08
0.7927636941364976,2018-06-09
0.793254392854295,2018-06-10
0.7807461293734845,2018-06-11
0.7707766350204766,2018-06-12
0.8172059293417004,2018-06-13
0.7821588061551771,2018-06-14
0.7666757581720344,2018-06-15
0.7554608376384878,2018-06-16
0.8299556470369858,2018-06-17
0.8307729209766299,2018-06-18
0.7915976448575311,2018-06-19
0.8257917929786026,2018-06-20
0.7960021828663809,2018-06-21
0.7664668705661902,2018-06-22
0.7544858029599639,2018-06-23
