gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
95,95,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",217.000000000,241.000000000,
96,96,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",286.000000000,365.000000000,
97,97,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",37.000000000,63.000000000,
99,99,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",166.000000000,250.000000000,
100,100,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",258.000000000,328.000000000,
101,101,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",332.000000000,442.000000000,
104,104,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",239.000000000,343.000000000,
105,105,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",76.000000000,119.000000000,
106,106,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",350.000000000,448.000000000,
108,108,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",304.000000000,368.000000000,
109,109,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",261.000000000,348.000000000,
110,110,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",197.000000000,354.000000000,
111,111,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",1707.000000000,2289.000000000,
112,112,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",135.000000000,223.000000000,
116,116,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",332.000000000,447.000000000,
117,117,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",409.000000000,539.000000000,
119,119,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",107.000000000,116.000000000,
120,120,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",276.000000000,311.000000000,
132,132,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",64.000000000,108.000000000,
134,134,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",288.000000000,419.000000000,
136,136,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",95.000000000,147.000000000,
137,137,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",63.000000000,127.000000000,
171,171,,"Limited Service","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",3.000000000,9.000000000,
201,201,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",113.000000000,139.000000000,
202,202,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",135.000000000,145.000000000,
210,210,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",87.000000000,113.000000000,
211,211,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",124.000000000,150.000000000,
212,212,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",75.000000000,87.000000000,
215,215,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",351.000000000,446.000000000,
216,216,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",374.000000000,462.000000000,
220,220,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",280.000000000,396.000000000,
222,222,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",182.000000000,273.000000000,
225,225,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",251.000000000,376.000000000,
230,230,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",275.000000000,343.000000000,
236,236,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",161.000000000,183.000000000,
238,238,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",173.000000000,312.000000000,
240,240,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",423.000000000,565.000000000,
350,350,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",309.000000000,363.000000000,
411,411,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",74.000000000,151.000000000,
426,426,,"Express Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",197.000000000,300.000000000,
429,429,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",150.000000000,234.000000000,
430,430,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",86.000000000,135.000000000,
431,431,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",5.000000000,26.000000000,
435,435,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",92.000000000,168.000000000,
436,436,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",90.000000000,128.000000000,
441,441,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",128.000000000,193.000000000,
442,442,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",194.000000000,249.000000000,
450,450,,"Express Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",227.000000000,314.000000000,
455,455,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",324.000000000,618.000000000,
465,465,,"Local Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",31.000000000,59.000000000,
504,504,,"Express Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",160.000000000,229.000000000,
553,553,,"Express Bus","Other Bus",Bus,2015-10-03,OFF_PEAK,"Headway / Schedule Adherence",114.000000000,139.000000000,
741,SL1,"Silver Line SL1","Rapid Transit","Silver Line",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",1186.000000000,1360.000000000,
742,SL2,"Silver Line SL2","Rapid Transit","Silver Line",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",534.000000000,689.000000000,
751,SL4,"Silver Line SL4","Rapid Transit","Silver Line",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",1513.000000000,1606.000000000,
749,SL5,"Silver Line SL5","Rapid Transit","Silver Line",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",2407.000000000,2893.000000000,
CR-Fairmount,,"Fairmount Line","Commuter Rail",,"Commuter Rail",2015-10-04,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Fairmount,,"Fairmount Line","Commuter Rail",,"Commuter Rail",2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",34.000000000,34.000000000,.000000000
CR-Worcester,,"Framingham/Worcester Line","Commuter Rail",,"Commuter Rail",2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",18.000000000,18.000000000,.000000000
CR-Worcester,,"Framingham/Worcester Line","Commuter Rail",,"Commuter Rail",2015-10-04,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Franklin,,"Franklin Line","Commuter Rail",,"Commuter Rail",2015-10-04,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Franklin,,"Franklin Line","Commuter Rail",,"Commuter Rail",2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",13.000000000,14.000000000,.000000000
CR-Greenbush,,"Greenbush Line","Commuter Rail",,"Commuter Rail",2015-10-04,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Greenbush,,"Greenbush Line","Commuter Rail",,"Commuter Rail",2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",13.000000000,16.000000000,.000000000
CR-Haverhill,,"Haverhill Line","Commuter Rail",,"Commuter Rail",2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",12.000000000,12.000000000,.000000000
CR-Haverhill,,"Haverhill Line","Commuter Rail",,"Commuter Rail",2015-10-04,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Kingston,,"Kingston/Plymouth Line","Commuter Rail",,"Commuter Rail",2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",16.000000000,16.000000000,.000000000
CR-Kingston,,"Kingston/Plymouth Line","Commuter Rail",,"Commuter Rail",2015-10-04,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Lowell,,"Lowell Line","Commuter Rail",,"Commuter Rail",2015-10-04,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Lowell,,"Lowell Line","Commuter Rail",,"Commuter Rail",2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",15.000000000,16.000000000,.000000000
CR-Middleborough,,"Middleborough/Lakeville Line","Commuter Rail",,"Commuter Rail",2015-10-04,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Middleborough,,"Middleborough/Lakeville Line","Commuter Rail",,"Commuter Rail",2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",14.000000000,16.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2015-10-04,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2015-10-04,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",12.000000000,12.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",13.000000000,14.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2015-10-04,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",10.000000000,14.000000000,.000000000
1,1,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",824.000000000,1144.000000000,
8,8,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",350.000000000,481.000000000,
9,9,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",318.000000000,445.000000000,
10,10,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",287.000000000,350.000000000,
11,11,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",274.000000000,404.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",731.000000000,871.000000000,
16,16,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",284.000000000,345.000000000,
17,17,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",130.000000000,157.000000000,
21,21,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",134.000000000,154.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",837.000000000,1012.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",974.000000000,1263.000000000,
24,24,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",182.000000000,192.000000000,
26,26,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",87.000000000,90.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",1238.000000000,1628.000000000,
30,30,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",85.000000000,114.000000000,
31,31,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",412.000000000,557.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",710.000000000,879.000000000,
34,34,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",195.000000000,293.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",337.000000000,540.000000000,
35,35,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",57.000000000,108.000000000,
36,36,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",318.000000000,410.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",1237.000000000,1662.000000000,
40,40,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",30.000000000,60.000000000,
41,41,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",165.000000000,216.000000000,
42,42,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",147.000000000,183.000000000,
43,43,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",332.000000000,417.000000000,
44,44,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",268.000000000,358.000000000,
45,45,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",258.000000000,305.000000000,
47,47,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",278.000000000,354.000000000,
55,55,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",174.000000000,183.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",861.000000000,1072.000000000,
59,59,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",96.000000000,110.000000000,
60,60,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",210.000000000,253.000000000,
64,64,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",39.000000000,95.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",744.000000000,1071.000000000,
69,69,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",186.000000000,235.000000000,
70,70,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",432.000000000,691.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",472.000000000,646.000000000,
725,72/75,,"Limited Service","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",241.000000000,288.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",423.000000000,645.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",885.000000000,1220.000000000,
78,78,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",157.000000000,283.000000000,
80,80,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",179.000000000,251.000000000,
83,83,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",149.000000000,202.000000000,
86,86,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",235.000000000,307.000000000,
87,87,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",320.000000000,383.000000000,
88,88,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",330.000000000,385.000000000,
89,89,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",135.000000000,159.000000000,
90,90,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",56.000000000,67.000000000,
91,91,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",65.000000000,161.000000000,
93,93,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",141.000000000,171.000000000,
94,94,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",177.000000000,208.000000000,
95,95,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",66.000000000,125.000000000,
96,96,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",167.000000000,289.000000000,
97,97,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",98.000000000,100.000000000,
99,99,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",166.000000000,201.000000000,
100,100,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",168.000000000,184.000000000,
101,101,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",191.000000000,259.000000000,
104,104,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",152.000000000,232.000000000,
105,105,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",93.000000000,108.000000000,
106,106,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",177.000000000,241.000000000,
108,108,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",109.000000000,131.000000000,
109,109,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",118.000000000,284.000000000,
110,110,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",217.000000000,246.000000000,
111,111,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",1656.000000000,1966.000000000,
112,112,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",128.000000000,153.000000000,
116,116,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",263.000000000,365.000000000,
117,117,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",327.000000000,448.000000000,
119,119,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",66.000000000,109.000000000,
120,120,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",160.000000000,188.000000000,
134,134,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",193.000000000,217.000000000,
136,136,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",39.000000000,48.000000000,
137,137,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",45.000000000,56.000000000,
171,171,,"Limited Service","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",3.000000000,10.000000000,
201,201,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",79.000000000,101.000000000,
202,202,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",49.000000000,50.000000000,
210,210,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",.000000000,3.000000000,
211,211,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",59.000000000,91.000000000,
215,215,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",131.000000000,266.000000000,
216,216,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",147.000000000,200.000000000,
220,220,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",135.000000000,212.000000000,
222,222,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",142.000000000,192.000000000,
225,225,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",200.000000000,248.000000000,
230,230,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",150.000000000,197.000000000,
236,236,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",83.000000000,149.000000000,
238,238,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",118.000000000,187.000000000,
240,240,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",147.000000000,274.000000000,
350,350,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",213.000000000,247.000000000,
426,426,,"Express Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",140.000000000,305.000000000,
429,429,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",94.000000000,139.000000000,
431,431,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",8.000000000,15.000000000,
435,435,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",50.000000000,83.000000000,
441,441,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",87.000000000,153.000000000,
442,442,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",165.000000000,212.000000000,
450,450,,"Express Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",140.000000000,281.000000000,
455,455,,"Local Bus","Other Bus",Bus,2015-10-04,OFF_PEAK,"Headway / Schedule Adherence",229.000000000,348.000000000,
741,SL1,"Silver Line SL1","Rapid Transit","Silver Line",Bus,2015-10-05,PEAK,"Headway / Schedule Adherence",196.000000000,234.000000000,
741,SL1,"Silver Line SL1","Rapid Transit","Silver Line",Bus,2015-10-05,OFF_PEAK,"Headway / Schedule Adherence",846.000000000,936.000000000,
742,SL2,"Silver Line SL2","Rapid Transit","Silver Line",Bus,2015-10-05,PEAK,"Headway / Schedule Adherence",326.000000000,424.000000000,
742,SL2,"Silver Line SL2","Rapid Transit","Silver Line",Bus,2015-10-05,OFF_PEAK,"Headway / Schedule Adherence",685.000000000,810.000000000,
751,SL4,"Silver Line SL4","Rapid Transit","Silver Line",Bus,2015-10-05,OFF_PEAK,"Headway / Schedule Adherence",1206.000000000,1327.000000000,
751,SL4,"Silver Line SL4","Rapid Transit","Silver Line",Bus,2015-10-05,PEAK,"Headway / Schedule Adherence",495.000000000,584.000000000,
749,SL5,"Silver Line SL5","Rapid Transit","Silver Line",Bus,2015-10-05,OFF_PEAK,"Headway / Schedule Adherence",1906.000000000,2359.000000000,
749,SL5,"Silver Line SL5","Rapid Transit","Silver Line",Bus,2015-10-05,PEAK,"Headway / Schedule Adherence",788.000000000,1013.000000000,
CR-Fairmount,,"Fairmount Line","Commuter Rail",,"Commuter Rail",2015-10-05,PEAK,"Headway / Schedule Adherence",9.000000000,9.000000000,.000000000
CR-Fairmount,,"Fairmount Line","Commuter Rail",,"Commuter Rail",2015-10-05,OFF_PEAK,"Headway / Schedule Adherence",31.000000000,31.000000000,.000000000
CR-Fitchburg,,"Fitchburg Line","Commuter Rail",,"Commuter Rail",2015-10-05,PEAK,"Headway / Schedule Adherence",12.000000000,12.000000000,.000000000
CR-Fitchburg,,"Fitchburg Line","Commuter Rail",,"Commuter Rail",2015-10-05,OFF_PEAK,"Headway / Schedule Adherence",19.000000000,21.000000000,.000000000
CR-Worcester,,"Framingham/Worcester Line","Commuter Rail",,"Commuter Rail",2015-10-05,PEAK,"Headway / Schedule Adherence",14.000000000,17.000000000,.000000000
CR-Worcester,,"Framingham/Worcester Line","Commuter Rail",,"Commuter Rail",2015-10-05,OFF_PEAK,"Headway / Schedule Adherence",26.000000000,31.000000000,.000000000
CR-Franklin,,"Franklin Line","Commuter Rail",,"Commuter Rail",2015-10-05,PEAK,"Headway / Schedule Adherence",13.000000000,14.000000000,.000000000
CR-Franklin,,"Franklin Line","Commuter Rail",,"Commuter Rail",2015-10-05,OFF_PEAK,"Headway / Schedule Adherence",21.000000000,23.000000000,.000000000
CR-Greenbush,,"Greenbush Line","Commuter Rail",,"Commuter Rail",2015-10-05,OFF_PEAK,"Headway / Schedule Adherence",14.000000000,15.000000000,.000000000
CR-Greenbush,,"Greenbush Line","Commuter Rail",,"Commuter Rail",2015-10-05,PEAK,"Headway / Schedule Adherence",8.000000000,9.000000000,.000000000
CR-Haverhill,,"Haverhill Line","Commuter Rail",,"Commuter Rail",2015-10-05,PEAK,"Headway / Schedule Adherence",13.000000000,14.000000000,.000000000
CR-Haverhill,,"Haverhill Line","Commuter Rail",,"Commuter Rail",2015-10-05,OFF_PEAK,"Headway / Schedule Adherence",25.000000000,29.000000000,.000000000
CR-Kingston,,"Kingston/Plymouth Line","Commuter Rail",,"Commuter Rail",2015-10-05,OFF_PEAK,"Headway / Schedule Adherence",15.000000000,15.000000000,.000000000
CR-Kingston,,"Kingston/Plymouth Line","Commuter Rail",,"Commuter Rail",2015-10-05,PEAK,"Headway / Schedule Adherence",9.000000000,9.000000000,.000000000
CR-Lowell,,"Lowell Line","Commuter Rail",,"Commuter Rail",2015-10-05,OFF_PEAK,"Headway / Schedule Adherence",35.000000000,36.000000000,.000000000
CR-Lowell,,"Lowell Line","Commuter Rail",,"Commuter Rail",2015-10-05,PEAK,"Headway / Schedule Adherence",15.000000000,15.000000000,.000000000
