gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
14,14,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",93.000000000,200.000000000,
14,14,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",53.000000000,109.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",253.000000000,349.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",563.000000000,802.000000000,
16,16,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",341.000000000,541.000000000,
16,16,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",104.000000000,253.000000000,
17,17,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",198.000000000,318.000000000,
17,17,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",72.000000000,170.000000000,
18,18,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",30.000000000,62.000000000,
18,18,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",41.000000000,64.000000000,
19,19,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",240.000000000,370.000000000,
19,19,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",138.000000000,348.000000000,
21,21,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",143.000000000,259.000000000,
21,21,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",417.000000000,511.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",318.000000000,459.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",697.000000000,1051.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",1108.000000000,1545.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",558.000000000,739.000000000,
24,24,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",60.000000000,80.000000000,
24,24,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",180.000000000,219.000000000,
26,26,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",209.000000000,249.000000000,
26,26,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",61.000000000,127.000000000,
27,27,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",65.000000000,86.000000000,
27,27,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",155.000000000,190.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",993.000000000,1369.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",431.000000000,560.000000000,
29,29,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",69.000000000,255.000000000,
29,29,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",227.000000000,389.000000000,
30,30,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",212.000000000,262.000000000,
30,30,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",95.000000000,121.000000000,
31,31,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",257.000000000,353.000000000,
31,31,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",701.000000000,846.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",928.000000000,1175.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",544.000000000,699.000000000,
33,33,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",112.000000000,143.000000000,
33,33,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",71.000000000,81.000000000,
34,34,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",268.000000000,333.000000000,
34,34,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",518.000000000,651.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",438.000000000,758.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",197.000000000,332.000000000,
35,35,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",144.000000000,201.000000000,
35,35,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",214.000000000,323.000000000,
36,36,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",402.000000000,495.000000000,
36,36,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",154.000000000,264.000000000,
37,37,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",99.000000000,155.000000000,
37,37,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",177.000000000,228.000000000,
38,38,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",189.000000000,247.000000000,
38,38,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",107.000000000,144.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",546.000000000,684.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",1173.000000000,1600.000000000,
40,40,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",137.000000000,203.000000000,
40,40,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",43.000000000,84.000000000,
41,41,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",75.000000000,179.000000000,
41,41,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",277.000000000,429.000000000,
42,42,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",302.000000000,354.000000000,
42,42,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",78.000000000,127.000000000,
43,43,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",224.000000000,399.000000000,
43,43,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",72.000000000,146.000000000,
44,44,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",139.000000000,278.000000000,
44,44,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",344.000000000,574.000000000,
45,45,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",372.000000000,558.000000000,
45,45,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",159.000000000,315.000000000,
47,47,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",114.000000000,224.000000000,
47,47,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",311.000000000,530.000000000,
50,50,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",94.000000000,111.000000000,
50,50,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",137.000000000,153.000000000,
51,51,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",197.000000000,266.000000000,
51,51,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",112.000000000,169.000000000,
52,52,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",110.000000000,152.000000000,
52,52,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",137.000000000,180.000000000,
55,55,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",101.000000000,142.000000000,
55,55,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",67.000000000,93.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",275.000000000,367.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",995.000000000,1218.000000000,
57A,57A,,"Limited Service","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",29.000000000,41.000000000,
57A,57A,,"Limited Service","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",148.000000000,204.000000000,
59,59,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",76.000000000,108.000000000,
59,59,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",150.000000000,196.000000000,
60,60,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",347.000000000,443.000000000,
60,60,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",121.000000000,168.000000000,
62,62,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",162.000000000,210.000000000,
62,62,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",83.000000000,138.000000000,
64,64,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",64.000000000,101.000000000,
64,64,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",156.000000000,225.000000000,
65,65,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",127.000000000,207.000000000,
65,65,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",161.000000000,230.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",831.000000000,1213.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",308.000000000,429.000000000,
67,67,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",87.000000000,107.000000000,
67,67,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",50.000000000,67.000000000,
68,68,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",28.000000000,46.000000000,
68,68,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",51.000000000,78.000000000,
69,69,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",205.000000000,266.000000000,
69,69,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",78.000000000,94.000000000,
70,70,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",162.000000000,250.000000000,
70,70,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",411.000000000,577.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",75.000000000,126.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",96.000000000,183.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",706.000000000,978.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",344.000000000,454.000000000,
72,72,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",106.000000000,147.000000000,
72,72,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",246.000000000,297.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",658.000000000,915.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",413.000000000,520.000000000,
74,74,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",205.000000000,246.000000000,
74,74,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",51.000000000,78.000000000,
75,75,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",34.000000000,52.000000000,
75,75,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",76.000000000,97.000000000,
76,76,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",182.000000000,226.000000000,
76,76,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",83.000000000,118.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",245.000000000,323.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",868.000000000,1179.000000000,
78,78,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",102.000000000,148.000000000,
78,78,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",243.000000000,343.000000000,
79,79,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",130.000000000,176.000000000,
79,79,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",72.000000000,117.000000000,
80,80,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",310.000000000,391.000000000,
80,80,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",88.000000000,172.000000000,
83,83,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",82.000000000,97.000000000,
83,83,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",222.000000000,276.000000000,
84,84,,"Limited Service","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",12.000000000,14.000000000,
84,84,,"Limited Service","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",47.000000000,79.000000000,
85,85,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",32.000000000,41.000000000,
85,85,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",75.000000000,92.000000000,
86,86,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",343.000000000,500.000000000,
86,86,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",140.000000000,216.000000000,
87,87,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",152.000000000,205.000000000,
87,87,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",367.000000000,504.000000000,
88,88,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",455.000000000,534.000000000,
88,88,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",108.000000000,174.000000000,
89,89,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",84.000000000,197.000000000,
89,89,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",233.000000000,300.000000000,
90,90,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",30.000000000,57.000000000,
90,90,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",75.000000000,123.000000000,
91,91,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",156.000000000,258.000000000,
91,91,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",34.000000000,71.000000000,
92,92,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",75.000000000,155.000000000,
92,92,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",178.000000000,238.000000000,
93,93,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",288.000000000,373.000000000,
93,93,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",199.000000000,284.000000000,
94,94,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",101.000000000,144.000000000,
94,94,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",261.000000000,304.000000000,
95,95,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",188.000000000,227.000000000,
95,95,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",64.000000000,103.000000000,
96,96,,"Local Bus","Other Bus",Bus,2015-12-01,PEAK,"Headway / Schedule Adherence",133.000000000,208.000000000,
96,96,,"Local Bus","Other Bus",Bus,2015-12-01,OFF_PEAK,"Headway / Schedule Adherence",297.000000000,431.000000000,
