gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
Green-B,B,"Green Line B","Rapid Transit","Green Line",Rail,2017-12-04,PEAK,"Passenger Wait Time",7991.164180231,10022.757489842,
Green-B,B,"Green Line B","Rapid Transit","Green Line",Rail,2017-12-04,OFF_PEAK,"Passenger Wait Time",15066.768712529,18668.934421130,
Green-C,C,"Green Line C","Rapid Transit","Green Line",Rail,2017-12-04,PEAK,"Passenger Wait Time",13910.442609607,17526.573006890,
Green-C,C,"Green Line C","Rapid Transit","Green Line",Rail,2017-12-04,OFF_PEAK,"Passenger Wait Time",21436.898770228,27862.810097228,
Green-D,D,"Green Line D","Rapid Transit","Green Line",Rail,2017-12-04,PEAK,"Passenger Wait Time",14567.963165076,17760.224344728,
Green-D,D,"Green Line D","Rapid Transit","Green Line",Rail,2017-12-04,OFF_PEAK,"Passenger Wait Time",21379.337762750,27086.338015613,
Green-E,E,"Green Line E","Rapid Transit","Green Line",Rail,2017-12-04,PEAK,"Passenger Wait Time",17889.507207557,23620.264096364,
Green-E,E,"Green Line E","Rapid Transit","Green Line",Rail,2017-12-04,OFF_PEAK,"Passenger Wait Time",27888.851910704,36698.855084919,
Blue,,"Blue Line","Rapid Transit","Blue Line",Rail,2017-12-04,PEAK,"Passenger Wait Time",28064.244325608,28958.068015128,
Blue,,"Blue Line","Rapid Transit","Blue Line",Rail,2017-12-04,OFF_PEAK,"Passenger Wait Time",42353.905092899,43886.079669764,
741,SL1,"Silver Line SL1","Rapid Transit","Silver Line",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",169.000000000,188.000000000,
741,SL1,"Silver Line SL1","Rapid Transit","Silver Line",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",474.000000000,550.000000000,
742,SL2,"Silver Line SL2","Rapid Transit","Silver Line",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",225.000000000,265.000000000,
742,SL2,"Silver Line SL2","Rapid Transit","Silver Line",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",423.000000000,493.000000000,
751,SL4,"Silver Line SL4","Rapid Transit","Silver Line",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",1061.000000000,1315.000000000,
751,SL4,"Silver Line SL4","Rapid Transit","Silver Line",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",299.000000000,410.000000000,
749,SL5,"Silver Line SL5","Rapid Transit","Silver Line",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",1638.000000000,2127.000000000,
749,SL5,"Silver Line SL5","Rapid Transit","Silver Line",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",503.000000000,633.000000000,
CR-Fairmount,,"Fairmount Line","Commuter Rail",,"Commuter Rail",2017-12-04,PEAK,"Headway / Schedule Adherence",9.000000000,9.000000000,.000000000
CR-Fairmount,,"Fairmount Line","Commuter Rail",,"Commuter Rail",2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",27.000000000,28.000000000,.000000000
CR-Fitchburg,,"Fitchburg Line","Commuter Rail",,"Commuter Rail",2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",17.000000000,24.000000000,.000000000
CR-Fitchburg,,"Fitchburg Line","Commuter Rail",,"Commuter Rail",2017-12-04,PEAK,"Headway / Schedule Adherence",10.000000000,14.000000000,.000000000
CR-Worcester,,"Framingham/Worcester Line","Commuter Rail",,"Commuter Rail",2017-12-04,PEAK,"Headway / Schedule Adherence",21.000000000,21.000000000,.000000000
CR-Worcester,,"Framingham/Worcester Line","Commuter Rail",,"Commuter Rail",2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",33.000000000,34.000000000,.000000000
CR-Franklin,,"Franklin Line","Commuter Rail",,"Commuter Rail",2017-12-04,PEAK,"Headway / Schedule Adherence",11.000000000,15.000000000,.000000000
CR-Franklin,,"Franklin Line","Commuter Rail",,"Commuter Rail",2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",26.000000000,26.000000000,.000000000
CR-Greenbush,,"Greenbush Line","Commuter Rail",,"Commuter Rail",2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",14.000000000,14.000000000,.000000000
CR-Greenbush,,"Greenbush Line","Commuter Rail",,"Commuter Rail",2017-12-04,PEAK,"Headway / Schedule Adherence",10.000000000,10.000000000,.000000000
CR-Haverhill,,"Haverhill Line","Commuter Rail",,"Commuter Rail",2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",26.000000000,28.000000000,.000000000
CR-Haverhill,,"Haverhill Line","Commuter Rail",,"Commuter Rail",2017-12-04,PEAK,"Headway / Schedule Adherence",16.000000000,16.000000000,.000000000
CR-Kingston,,"Kingston/Plymouth Line","Commuter Rail",,"Commuter Rail",2017-12-04,PEAK,"Headway / Schedule Adherence",9.000000000,9.000000000,.000000000
CR-Kingston,,"Kingston/Plymouth Line","Commuter Rail",,"Commuter Rail",2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",15.000000000,15.000000000,.000000000
CR-Lowell,,"Lowell Line","Commuter Rail",,"Commuter Rail",2017-12-04,PEAK,"Headway / Schedule Adherence",15.000000000,15.000000000,.000000000
CR-Lowell,,"Lowell Line","Commuter Rail",,"Commuter Rail",2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",34.000000000,35.000000000,.000000000
CR-Middleborough,,"Middleborough/Lakeville Line","Commuter Rail",,"Commuter Rail",2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",14.000000000,14.000000000,.000000000
CR-Middleborough,,"Middleborough/Lakeville Line","Commuter Rail",,"Commuter Rail",2017-12-04,PEAK,"Headway / Schedule Adherence",10.000000000,10.000000000,.000000000
CR-Needham,,"Needham Line","Commuter Rail",,"Commuter Rail",2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",19.000000000,22.000000000,.000000000
CR-Needham,,"Needham Line","Commuter Rail",,"Commuter Rail",2017-12-04,PEAK,"Headway / Schedule Adherence",7.000000000,10.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",21.000000000,24.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",18.000000000,20.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2017-12-04,PEAK,"Headway / Schedule Adherence",7.000000000,10.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2017-12-04,PEAK,"Headway / Schedule Adherence",11.000000000,13.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",14.000000000,19.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2017-12-04,PEAK,"Headway / Schedule Adherence",13.000000000,15.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2017-12-04,PEAK,"Headway / Schedule Adherence",9.000000000,10.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",30.000000000,30.000000000,.000000000
701,CT1,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",91.000000000,275.000000000,
701,CT1,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",216.000000000,395.000000000,
747,CT2,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",288.000000000,403.000000000,
747,CT2,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",148.000000000,271.000000000,
708,CT3,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",67.000000000,186.000000000,
708,CT3,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",131.000000000,227.000000000,
1,1,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",342.000000000,504.000000000,
1,1,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",1030.000000000,1384.000000000,
4,4,,"Limited Service","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",20.000000000,35.000000000,
4,4,,"Limited Service","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",81.000000000,132.000000000,
5,5,,"Limited Service","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",39.000000000,44.000000000,
7,7,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",337.000000000,386.000000000,
7,7,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",252.000000000,285.000000000,
8,8,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",130.000000000,229.000000000,
8,8,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",358.000000000,561.000000000,
9,9,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",261.000000000,321.000000000,
9,9,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",524.000000000,638.000000000,
10,10,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",320.000000000,429.000000000,
10,10,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",129.000000000,186.000000000,
11,11,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",416.000000000,523.000000000,
11,11,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",219.000000000,267.000000000,
14,14,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",49.000000000,93.000000000,
14,14,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",120.000000000,183.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",572.000000000,766.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",242.000000000,322.000000000,
16,16,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",89.000000000,249.000000000,
16,16,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",323.000000000,525.000000000,
17,17,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",82.000000000,149.000000000,
17,17,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",219.000000000,314.000000000,
18,18,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",42.000000000,70.000000000,
18,18,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",36.000000000,61.000000000,
19,19,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",149.000000000,315.000000000,
19,19,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",176.000000000,344.000000000,
21,21,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",367.000000000,507.000000000,
21,21,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",129.000000000,204.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",737.000000000,978.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",358.000000000,455.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",429.000000000,560.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",1120.000000000,1475.000000000,
24,24,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",169.000000000,224.000000000,
24,24,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",45.000000000,89.000000000,
26,26,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",87.000000000,120.000000000,
26,26,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",197.000000000,248.000000000,
27,27,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",166.000000000,192.000000000,
27,27,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",53.000000000,86.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",437.000000000,635.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",1075.000000000,1537.000000000,
29,29,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",226.000000000,385.000000000,
29,29,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",89.000000000,252.000000000,
30,30,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",47.000000000,101.000000000,
30,30,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",176.000000000,262.000000000,
31,31,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",711.000000000,942.000000000,
31,31,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",287.000000000,380.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",430.000000000,603.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",936.000000000,1204.000000000,
33,33,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",25.000000000,73.000000000,
33,33,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",92.000000000,133.000000000,
34,34,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",332.000000000,499.000000000,
34,34,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",197.000000000,260.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",164.000000000,318.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",412.000000000,717.000000000,
35,35,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",182.000000000,306.000000000,
35,35,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",115.000000000,172.000000000,
36,36,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",180.000000000,255.000000000,
36,36,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",318.000000000,506.000000000,
37,37,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",159.000000000,220.000000000,
37,37,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",108.000000000,148.000000000,
38,38,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",97.000000000,141.000000000,
38,38,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",147.000000000,186.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",1186.000000000,1507.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",511.000000000,666.000000000,
40,40,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",55.000000000,93.000000000,
40,40,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",122.000000000,189.000000000,
41,41,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",157.000000000,362.000000000,
41,41,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",76.000000000,174.000000000,
42,42,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",57.000000000,119.000000000,
42,42,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",239.000000000,348.000000000,
43,43,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",241.000000000,359.000000000,
43,43,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",91.000000000,134.000000000,
44,44,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",187.000000000,235.000000000,
44,44,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",459.000000000,578.000000000,
45,45,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",402.000000000,544.000000000,
45,45,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",169.000000000,255.000000000,
47,47,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",142.000000000,225.000000000,
47,47,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",353.000000000,527.000000000,
50,50,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",60.000000000,108.000000000,
50,50,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",125.000000000,151.000000000,
51,51,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",163.000000000,244.000000000,
51,51,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",87.000000000,128.000000000,
52,52,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",99.000000000,146.000000000,
52,52,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",106.000000000,182.000000000,
55,55,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",91.000000000,136.000000000,
55,55,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",66.000000000,93.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",980.000000000,1244.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",244.000000000,352.000000000,
57A,57A,,"Limited Service","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",22.000000000,32.000000000,
57A,57A,,"Limited Service","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",111.000000000,148.000000000,
59,59,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",91.000000000,107.000000000,
59,59,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",170.000000000,201.000000000,
60,60,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",130.000000000,166.000000000,
60,60,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",345.000000000,445.000000000,
62,62,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",156.000000000,230.000000000,
62,62,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",123.000000000,174.000000000,
64,64,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",73.000000000,121.000000000,
64,64,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",170.000000000,228.000000000,
65,65,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",185.000000000,235.000000000,
65,65,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",121.000000000,180.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",296.000000000,396.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",822.000000000,1093.000000000,
67,67,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",86.000000000,105.000000000,
67,67,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",48.000000000,68.000000000,
68,68,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",30.000000000,41.000000000,
68,68,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",54.000000000,72.000000000,
69,69,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",229.000000000,272.000000000,
69,69,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",69.000000000,104.000000000,
70,70,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",132.000000000,246.000000000,
70,70,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",424.000000000,618.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",66.000000000,128.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",94.000000000,190.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",788.000000000,942.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",336.000000000,424.000000000,
72,72,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",95.000000000,130.000000000,
72,72,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",251.000000000,284.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",773.000000000,925.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",487.000000000,580.000000000,
74,74,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",177.000000000,232.000000000,
74,74,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",49.000000000,67.000000000,
75,75,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",28.000000000,44.000000000,
75,75,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",82.000000000,97.000000000,
76,76,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",186.000000000,233.000000000,
76,76,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",93.000000000,137.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",356.000000000,514.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",1157.000000000,1480.000000000,
78,78,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",256.000000000,353.000000000,
78,78,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",113.000000000,153.000000000,
79,79,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",98.000000000,126.000000000,
79,79,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",161.000000000,210.000000000,
80,80,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",318.000000000,423.000000000,
80,80,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",75.000000000,101.000000000,
83,83,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",237.000000000,293.000000000,
83,83,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",78.000000000,108.000000000,
84,84,,"Limited Service","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",51.000000000,85.000000000,
84,84,,"Limited Service","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",16.000000000,18.000000000,
85,85,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",30.000000000,42.000000000,
85,85,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",74.000000000,93.000000000,
86,86,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",330.000000000,492.000000000,
86,86,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",172.000000000,242.000000000,
87,87,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",129.000000000,198.000000000,
87,87,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",304.000000000,513.000000000,
88,88,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",417.000000000,542.000000000,
88,88,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",113.000000000,206.000000000,
89,89,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",181.000000000,286.000000000,
89,89,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",113.000000000,195.000000000,
90,90,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",28.000000000,56.000000000,
90,90,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",96.000000000,142.000000000,
91,91,,"Local Bus","Other Bus",Bus,2017-12-04,PEAK,"Headway / Schedule Adherence",39.000000000,73.000000000,
91,91,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",155.000000000,261.000000000,
92,92,,"Local Bus","Other Bus",Bus,2017-12-04,OFF_PEAK,"Headway / Schedule Adherence",135.000000000,231.000000000,
