gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
749,SL5,"Silver Line SL5","Rapid Transit","Silver Line",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",1744.000000000,2173.000000000,
749,SL5,"Silver Line SL5","Rapid Transit","Silver Line",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",826.000000000,1036.000000000,
CR-Fairmount,,"Fairmount Line","Commuter Rail",,"Commuter Rail",2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",29.000000000,31.000000000,.000000000
CR-Fairmount,,"Fairmount Line","Commuter Rail",,"Commuter Rail",2015-08-11,PEAK,"Headway / Schedule Adherence",9.000000000,9.000000000,.000000000
CR-Fitchburg,,"Fitchburg Line","Commuter Rail",,"Commuter Rail",2015-08-11,PEAK,"Headway / Schedule Adherence",10.000000000,12.000000000,.000000000
CR-Fitchburg,,"Fitchburg Line","Commuter Rail",,"Commuter Rail",2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",21.000000000,22.000000000,.000000000
CR-Worcester,,"Framingham/Worcester Line","Commuter Rail",,"Commuter Rail",2015-08-11,PEAK,"Headway / Schedule Adherence",16.000000000,17.000000000,.000000000
CR-Worcester,,"Framingham/Worcester Line","Commuter Rail",,"Commuter Rail",2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",26.000000000,31.000000000,.000000000
CR-Franklin,,"Franklin Line","Commuter Rail",,"Commuter Rail",2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",21.000000000,23.000000000,.000000000
CR-Franklin,,"Franklin Line","Commuter Rail",,"Commuter Rail",2015-08-11,PEAK,"Headway / Schedule Adherence",13.000000000,14.000000000,.000000000
CR-Greenbush,,"Greenbush Line","Commuter Rail",,"Commuter Rail",2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",14.000000000,15.000000000,.000000000
CR-Greenbush,,"Greenbush Line","Commuter Rail",,"Commuter Rail",2015-08-11,PEAK,"Headway / Schedule Adherence",9.000000000,9.000000000,.000000000
CR-Haverhill,,"Haverhill Line","Commuter Rail",,"Commuter Rail",2015-08-11,PEAK,"Headway / Schedule Adherence",13.000000000,14.000000000,.000000000
CR-Haverhill,,"Haverhill Line","Commuter Rail",,"Commuter Rail",2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",29.000000000,34.000000000,.000000000
CR-Kingston,,"Kingston/Plymouth Line","Commuter Rail",,"Commuter Rail",2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",15.000000000,15.000000000,.000000000
CR-Kingston,,"Kingston/Plymouth Line","Commuter Rail",,"Commuter Rail",2015-08-11,PEAK,"Headway / Schedule Adherence",9.000000000,9.000000000,.000000000
CR-Lowell,,"Lowell Line","Commuter Rail",,"Commuter Rail",2015-08-11,PEAK,"Headway / Schedule Adherence",15.000000000,15.000000000,.000000000
CR-Lowell,,"Lowell Line","Commuter Rail",,"Commuter Rail",2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",36.000000000,37.000000000,.000000000
CR-Middleborough,,"Middleborough/Lakeville Line","Commuter Rail",,"Commuter Rail",2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",16.000000000,16.000000000,.000000000
CR-Middleborough,,"Middleborough/Lakeville Line","Commuter Rail",,"Commuter Rail",2015-08-11,PEAK,"Headway / Schedule Adherence",8.000000000,8.000000000,.000000000
CR-Needham,,"Needham Line","Commuter Rail",,"Commuter Rail",2015-08-11,PEAK,"Headway / Schedule Adherence",10.000000000,10.000000000,.000000000
CR-Needham,,"Needham Line","Commuter Rail",,"Commuter Rail",2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",21.000000000,22.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2015-08-11,PEAK,"Headway / Schedule Adherence",13.000000000,13.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2015-08-11,PEAK,"Headway / Schedule Adherence",8.000000000,8.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",15.000000000,18.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",19.000000000,23.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2015-08-11,PEAK,"Headway / Schedule Adherence",11.000000000,14.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2015-08-11,PEAK,"Headway / Schedule Adherence",7.000000000,9.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",22.000000000,23.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",24.000000000,27.000000000,.000000000
701,CT1,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",214.000000000,283.000000000,
701,CT1,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",255.000000000,423.000000000,
747,CT2,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",229.000000000,448.000000000,
747,CT2,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",202.000000000,305.000000000,
708,CT3,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",132.000000000,230.000000000,
708,CT3,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",118.000000000,190.000000000,
1,1,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",373.000000000,460.000000000,
1,1,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",977.000000000,1354.000000000,
4,4,,"Limited Service","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",23.000000000,38.000000000,
4,4,,"Limited Service","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",66.000000000,153.000000000,
5,5,,"Limited Service","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",40.000000000,48.000000000,
5,5,,"Limited Service","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",1.000000000,1.000000000,
7,7,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",292.000000000,375.000000000,
7,7,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",331.000000000,384.000000000,
8,8,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",313.000000000,582.000000000,
8,8,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",136.000000000,262.000000000,
9,9,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",349.000000000,426.000000000,
9,9,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",517.000000000,626.000000000,
10,10,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",325.000000000,422.000000000,
10,10,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",134.000000000,185.000000000,
11,11,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",259.000000000,347.000000000,
11,11,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",418.000000000,581.000000000,
14,14,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",140.000000000,222.000000000,
14,14,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",62.000000000,131.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",264.000000000,331.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",568.000000000,800.000000000,
16,16,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",366.000000000,505.000000000,
16,16,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",168.000000000,263.000000000,
17,17,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",140.000000000,170.000000000,
17,17,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",221.000000000,316.000000000,
18,18,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",49.000000000,71.000000000,
18,18,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",52.000000000,62.000000000,
19,19,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",239.000000000,341.000000000,
19,19,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",256.000000000,313.000000000,
21,21,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",406.000000000,475.000000000,
21,21,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",208.000000000,276.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",358.000000000,423.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",829.000000000,1070.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",1012.000000000,1437.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",451.000000000,616.000000000,
24,24,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",80.000000000,87.000000000,
24,24,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",199.000000000,218.000000000,
26,26,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",106.000000000,127.000000000,
26,26,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",187.000000000,230.000000000,
27,27,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",156.000000000,176.000000000,
27,27,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",54.000000000,86.000000000,
277,277,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",2.000000000,2.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",549.000000000,680.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",1215.000000000,1600.000000000,
29,29,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",309.000000000,382.000000000,
29,29,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",191.000000000,263.000000000,
30,30,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",105.000000000,124.000000000,
30,30,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",213.000000000,260.000000000,
31,31,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",733.000000000,837.000000000,
31,31,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",363.000000000,483.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",583.000000000,730.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",976.000000000,1143.000000000,
33,33,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",49.000000000,79.000000000,
33,33,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",91.000000000,129.000000000,
34,34,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",513.000000000,603.000000000,
34,34,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",334.000000000,386.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",222.000000000,352.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",534.000000000,760.000000000,
35,35,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",214.000000000,302.000000000,
35,35,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",126.000000000,193.000000000,
36,36,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",212.000000000,265.000000000,
36,36,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",383.000000000,448.000000000,
37,37,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",183.000000000,214.000000000,
37,37,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",131.000000000,154.000000000,
38,38,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",125.000000000,139.000000000,
38,38,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",214.000000000,230.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",1160.000000000,1603.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",576.000000000,709.000000000,
40,40,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",86.000000000,109.000000000,
40,40,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",142.000000000,197.000000000,
41,41,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",337.000000000,432.000000000,
41,41,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",109.000000000,172.000000000,
42,42,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",81.000000000,112.000000000,
42,42,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",262.000000000,323.000000000,
43,43,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",336.000000000,411.000000000,
43,43,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",134.000000000,180.000000000,
44,44,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",232.000000000,294.000000000,
44,44,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",443.000000000,595.000000000,
45,45,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",414.000000000,566.000000000,
45,45,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",210.000000000,302.000000000,
47,47,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",169.000000000,240.000000000,
47,47,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",339.000000000,506.000000000,
50,50,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",127.000000000,159.000000000,
50,50,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",102.000000000,110.000000000,
51,51,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",140.000000000,156.000000000,
51,51,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",207.000000000,248.000000000,
52,52,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",128.000000000,176.000000000,
52,52,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",105.000000000,148.000000000,
55,55,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",120.000000000,142.000000000,
55,55,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",75.000000000,93.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",248.000000000,358.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",838.000000000,1102.000000000,
57A,57A,,"Limited Service","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",141.000000000,211.000000000,
57A,57A,,"Limited Service","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",20.000000000,30.000000000,
59,59,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",188.000000000,199.000000000,
59,59,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",86.000000000,108.000000000,
60,60,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",389.000000000,445.000000000,
60,60,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",140.000000000,168.000000000,
62,62,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",127.000000000,171.000000000,
62,62,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",173.000000000,228.000000000,
64,64,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",170.000000000,213.000000000,
64,64,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",53.000000000,83.000000000,
65,65,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",146.000000000,195.000000000,
65,65,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",160.000000000,223.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",862.000000000,1165.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",370.000000000,495.000000000,
67,67,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",48.000000000,66.000000000,
67,67,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",69.000000000,99.000000000,
68,68,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",43.000000000,64.000000000,
68,68,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",31.000000000,35.000000000,
69,69,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",114.000000000,119.000000000,
69,69,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",195.000000000,214.000000000,
70,70,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",141.000000000,221.000000000,
70,70,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",446.000000000,604.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",94.000000000,180.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",71.000000000,119.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",751.000000000,940.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",338.000000000,432.000000000,
72,72,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",126.000000000,144.000000000,
72,72,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",286.000000000,304.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",757.000000000,940.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",449.000000000,582.000000000,
74,74,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",63.000000000,80.000000000,
74,74,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",193.000000000,240.000000000,
75,75,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",70.000000000,101.000000000,
75,75,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",34.000000000,52.000000000,
76,76,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",101.000000000,131.000000000,
76,76,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",194.000000000,223.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",1303.000000000,1566.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",416.000000000,547.000000000,
78,78,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",254.000000000,346.000000000,
78,78,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",127.000000000,165.000000000,
79,79,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",117.000000000,140.000000000,
79,79,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",170.000000000,182.000000000,
80,80,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",156.000000000,183.000000000,
80,80,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",347.000000000,393.000000000,
83,83,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",272.000000000,290.000000000,
83,83,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",100.000000000,122.000000000,
84,84,,"Limited Service","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",80.000000000,92.000000000,
84,84,,"Limited Service","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",11.000000000,13.000000000,
85,85,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",58.000000000,66.000000000,
85,85,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",16.000000000,19.000000000,
86,86,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",149.000000000,255.000000000,
86,86,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",359.000000000,494.000000000,
87,87,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",379.000000000,463.000000000,
87,87,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",113.000000000,168.000000000,
88,88,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",166.000000000,203.000000000,
88,88,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",459.000000000,524.000000000,
89,89,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",232.000000000,293.000000000,
89,89,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",152.000000000,216.000000000,
90,90,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",96.000000000,126.000000000,
90,90,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",54.000000000,61.000000000,
91,91,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",42.000000000,63.000000000,
91,91,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",189.000000000,256.000000000,
92,92,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",156.000000000,201.000000000,
92,92,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",79.000000000,149.000000000,
93,93,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",133.000000000,222.000000000,
93,93,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",272.000000000,371.000000000,
94,94,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",276.000000000,304.000000000,
94,94,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",113.000000000,139.000000000,
95,95,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",72.000000000,94.000000000,
95,95,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",180.000000000,220.000000000,
96,96,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",324.000000000,432.000000000,
96,96,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",136.000000000,204.000000000,
97,97,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",78.000000000,89.000000000,
97,97,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",88.000000000,100.000000000,
99,99,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",100.000000000,123.000000000,
99,99,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",174.000000000,220.000000000,
100,100,,"Local Bus","Other Bus",Bus,2015-08-11,OFF_PEAK,"Headway / Schedule Adherence",227.000000000,243.000000000,
100,100,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",117.000000000,122.000000000,
101,101,,"Local Bus","Other Bus",Bus,2015-08-11,PEAK,"Headway / Schedule Adherence",204.000000000,287.000000000,
