gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
701,CT1,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",100.000000000,265.000000000,
701,CT1,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",306.000000000,402.000000000,
747,CT2,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",198.000000000,399.000000000,
747,CT2,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",149.000000000,316.000000000,
708,CT3,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",112.000000000,183.000000000,
708,CT3,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",136.000000000,216.000000000,
1,1,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",941.000000000,1281.000000000,
1,1,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",367.000000000,506.000000000,
4,4,,"Limited Service","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",98.000000000,136.000000000,
4,4,,"Limited Service","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",31.000000000,35.000000000,
5,5,,"Limited Service","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",23.000000000,49.000000000,
7,7,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",337.000000000,405.000000000,
7,7,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",288.000000000,389.000000000,
8,8,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",137.000000000,253.000000000,
8,8,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",334.000000000,562.000000000,
9,9,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",475.000000000,619.000000000,
9,9,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",325.000000000,426.000000000,
10,10,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",107.000000000,184.000000000,
10,10,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",267.000000000,452.000000000,
11,11,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",375.000000000,528.000000000,
11,11,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",226.000000000,328.000000000,
14,14,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",39.000000000,120.000000000,
14,14,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",133.000000000,221.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",501.000000000,724.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",233.000000000,325.000000000,
16,16,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",98.000000000,241.000000000,
16,16,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",328.000000000,521.000000000,
17,17,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",197.000000000,306.000000000,
17,17,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",80.000000000,148.000000000,
18,18,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",16.000000000,57.000000000,
18,18,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",48.000000000,67.000000000,
19,19,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",170.000000000,345.000000000,
19,19,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",79.000000000,259.000000000,
21,21,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",150.000000000,216.000000000,
21,21,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",283.000000000,444.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",750.000000000,991.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",340.000000000,456.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",568.000000000,765.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",1139.000000000,1528.000000000,
24,24,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",181.000000000,216.000000000,
24,24,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",66.000000000,87.000000000,
26,26,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",169.000000000,251.000000000,
26,26,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",56.000000000,127.000000000,
27,27,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",28.000000000,90.000000000,
27,27,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",102.000000000,180.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",1230.000000000,1717.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",464.000000000,676.000000000,
29,29,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",89.000000000,262.000000000,
29,29,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",237.000000000,373.000000000,
30,30,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",186.000000000,265.000000000,
30,30,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",57.000000000,110.000000000,
31,31,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",300.000000000,383.000000000,
31,31,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",727.000000000,964.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",1032.000000000,1264.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",573.000000000,715.000000000,
33,33,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",46.000000000,75.000000000,
33,33,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",109.000000000,128.000000000,
34,34,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",453.000000000,643.000000000,
34,34,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",200.000000000,321.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",189.000000000,349.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",447.000000000,743.000000000,
35,35,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",184.000000000,322.000000000,
35,35,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",128.000000000,180.000000000,
36,36,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",152.000000000,265.000000000,
36,36,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",385.000000000,512.000000000,
37,37,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",93.000000000,146.000000000,
37,37,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",153.000000000,223.000000000,
38,38,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",164.000000000,205.000000000,
38,38,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",82.000000000,142.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",471.000000000,606.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",1085.000000000,1371.000000000,
40,40,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",101.000000000,202.000000000,
40,40,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",39.000000000,111.000000000,
41,41,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",71.000000000,173.000000000,
41,41,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",167.000000000,413.000000000,
42,42,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",221.000000000,350.000000000,
42,42,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",64.000000000,110.000000000,
43,43,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",250.000000000,351.000000000,
43,43,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",95.000000000,140.000000000,
44,44,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",167.000000000,257.000000000,
44,44,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",414.000000000,581.000000000,
45,45,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",325.000000000,538.000000000,
45,45,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",185.000000000,250.000000000,
47,47,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",145.000000000,232.000000000,
47,47,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",267.000000000,525.000000000,
50,50,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",72.000000000,109.000000000,
50,50,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",111.000000000,151.000000000,
51,51,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",185.000000000,253.000000000,
51,51,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",66.000000000,129.000000000,
52,52,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",81.000000000,156.000000000,
52,52,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",134.000000000,186.000000000,
55,55,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",95.000000000,136.000000000,
55,55,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",68.000000000,93.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",249.000000000,331.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",904.000000000,1131.000000000,
57A,57A,,"Limited Service","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",30.000000000,40.000000000,
57A,57A,,"Limited Service","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",144.000000000,193.000000000,
59,59,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",43.000000000,106.000000000,
59,59,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",149.000000000,199.000000000,
60,60,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",325.000000000,443.000000000,
60,60,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",118.000000000,168.000000000,
62,62,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",159.000000000,210.000000000,
62,62,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",91.000000000,156.000000000,
64,64,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",65.000000000,121.000000000,
64,64,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",156.000000000,229.000000000,
65,65,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",145.000000000,225.000000000,
65,65,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",148.000000000,204.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",342.000000000,488.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",778.000000000,1087.000000000,
67,67,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",61.000000000,94.000000000,
67,67,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",31.000000000,57.000000000,
68,68,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",25.000000000,41.000000000,
68,68,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",59.000000000,73.000000000,
69,69,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",214.000000000,280.000000000,
69,69,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",101.000000000,137.000000000,
70,70,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",394.000000000,612.000000000,
70,70,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",142.000000000,243.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",65.000000000,123.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",116.000000000,188.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",300.000000000,381.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",623.000000000,813.000000000,
72,72,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",238.000000000,272.000000000,
72,72,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",91.000000000,130.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",519.000000000,625.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",740.000000000,941.000000000,
74,74,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",212.000000000,239.000000000,
74,74,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",65.000000000,77.000000000,
75,75,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",32.000000000,54.000000000,
75,75,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",76.000000000,98.000000000,
76,76,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",168.000000000,225.000000000,
76,76,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",87.000000000,121.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",352.000000000,481.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",1122.000000000,1451.000000000,
78,78,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",258.000000000,340.000000000,
78,78,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",107.000000000,167.000000000,
79,79,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",58.000000000,101.000000000,
79,79,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",171.000000000,209.000000000,
80,80,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",326.000000000,412.000000000,
80,80,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",83.000000000,169.000000000,
83,83,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",227.000000000,295.000000000,
83,83,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",72.000000000,110.000000000,
84,84,,"Limited Service","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",77.000000000,94.000000000,
84,84,,"Limited Service","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",8.000000000,17.000000000,
85,85,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",74.000000000,87.000000000,
85,85,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",26.000000000,40.000000000,
86,86,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",103.000000000,211.000000000,
86,86,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",334.000000000,465.000000000,
87,87,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",369.000000000,510.000000000,
87,87,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",144.000000000,204.000000000,
88,88,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",107.000000000,191.000000000,
88,88,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",435.000000000,532.000000000,
89,89,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",222.000000000,312.000000000,
89,89,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",111.000000000,210.000000000,
90,90,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",103.000000000,141.000000000,
90,90,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",32.000000000,58.000000000,
91,91,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",31.000000000,71.000000000,
91,91,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",155.000000000,258.000000000,
92,92,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",163.000000000,211.000000000,
92,92,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",93.000000000,148.000000000,
93,93,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",180.000000000,269.000000000,
93,93,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",284.000000000,399.000000000,
94,94,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",255.000000000,286.000000000,
94,94,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",78.000000000,135.000000000,
95,95,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",52.000000000,101.000000000,
95,95,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",153.000000000,215.000000000,
96,96,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",238.000000000,355.000000000,
96,96,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",113.000000000,185.000000000,
97,97,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",72.000000000,89.000000000,
97,97,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",87.000000000,99.000000000,
99,99,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",36.000000000,108.000000000,
99,99,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",173.000000000,247.000000000,
100,100,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",88.000000000,125.000000000,
100,100,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",45.000000000,114.000000000,
101,101,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",336.000000000,486.000000000,
101,101,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",187.000000000,287.000000000,
104,104,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",84.000000000,166.000000000,
104,104,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",190.000000000,323.000000000,
105,105,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",20.000000000,68.000000000,
105,105,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",62.000000000,99.000000000,
106,106,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",270.000000000,349.000000000,
106,106,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",148.000000000,214.000000000,
108,108,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",50.000000000,144.000000000,
108,108,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",202.000000000,303.000000000,
109,109,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",273.000000000,447.000000000,
109,109,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",156.000000000,241.000000000,
110,110,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",180.000000000,251.000000000,
110,110,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",316.000000000,413.000000000,
111,111,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",1340.000000000,1743.000000000,
111,111,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",538.000000000,700.000000000,
112,112,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",95.000000000,184.000000000,
112,112,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",17.000000000,98.000000000,
114,114,,"Limited Service","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",3.000000000,3.000000000,
114,114,,"Limited Service","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",37.000000000,61.000000000,
116,116,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",165.000000000,237.000000000,
116,116,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",329.000000000,442.000000000,
117,117,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",383.000000000,528.000000000,
117,117,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",155.000000000,207.000000000,
119,119,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",55.000000000,77.000000000,
119,119,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",119.000000000,151.000000000,
120,120,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",244.000000000,317.000000000,
120,120,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",59.000000000,132.000000000,
121,121,,"Limited Service","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",58.000000000,69.000000000,
121,121,,"Limited Service","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",26.000000000,30.000000000,
131,131,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",75.000000000,145.000000000,
131,131,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",74.000000000,156.000000000,
132,132,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",49.000000000,73.000000000,
132,132,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",103.000000000,143.000000000,
134,134,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",288.000000000,356.000000000,
134,134,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",96.000000000,185.000000000,
136,136,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",37.000000000,117.000000000,
136,136,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",132.000000000,173.000000000,
137,137,,"Local Bus","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",101.000000000,168.000000000,
137,137,,"Local Bus","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",49.000000000,108.000000000,
170,170,,"Limited Service","Other Bus",Bus,2017-01-11,PEAK,"Headway / Schedule Adherence",11.000000000,20.000000000,
170,170,,"Limited Service","Other Bus",Bus,2017-01-11,OFF_PEAK,"Headway / Schedule Adherence",4.000000000,6.000000000,
